"統一編號","公司名稱","公司地址"
"12619479","台鴻實業有限公司","新北市中和區中山路3段35號8樓之11"
"12619534","輝虹國際實業有限公司","新北市中和區大智街8號1樓"
"12619719","唯祥裝潢工程有限公司","新北市中和區中山路二段四一號"
"12619963","彩樺國際開發股份有限公司","桃園市龍潭區聖亭路八德段８４號１樓"
"12621736","玉棋企業有限公司","臺北市北投區復興一路37號1樓"
"12621948","金目工程有限公司","桃園市龜山區紅寶一街八號三樓"
"12621969","櫻花室內裝修設計工程有限公司","臺中市南屯區河南路4段449號1樓"
"12622593","金竝利五金有限公司","新北市新莊區中正路891之43號5樓之2"
"12622622","毅桐機械工程有限公司","桃園市八德區廣福路九六二號"
"12622777","天舜鋁業有限公司","新北市新莊區思源路五九三巷五弄一七號"
"12622989","清裕金屬有限公司","新北市新莊區新樹路207號之12"
"12623093","智承工程實業有限公司","基隆市信義區孝深里深澳坑路一六六之一二號七樓"
"12623426","舍季佳裝潢有限公司","桃園市龜山區新興街三二○號一樓"
"12624240","沁暉實業有限公司","新北市樹林區中正路四十五巷十二弄七號"
"12624608","寶順威工程企業有限公司","苗栗縣竹南鎮大埔里五福街65巷1弄19號1樓"
"12625108","弘原工程有限公司","新北市汐止區仁愛路24號2樓"
"12625141","光塵企業有限公司","桃園市大溪區一德里天祥街七六巷二九號二樓"
"12626021","建竣工程有限公司","新北市三重區重陽路一段一一三巷一弄一二號二樓"
"12626063","尚豪豐不銹鋼金屬工業有限公司","新北市蘆洲區復興路一三一號四樓"
"12626319","環協工程顧問有限公司","臺中市西屯區臺灣大道四段767號12樓之4"
"12626325","泓樹有限公司","臺南市新營區角帶里六鄰七五號"
"12627106","銓誠裝潢有限公司","新北市板橋區信義路１巷２６弄２０號"
"12627632","科新企業有限公司","基隆市中山區中山二路六五巷九號"
"12627915","暉正工業有限公司","新北市新莊區五權一路5號5樓之7"
"12629173","鼎泰建材有限公司","新竹市台溪里中華路三段49號"
"12630019","威星金屬工程有限公司","高雄市大寮區三隆里三隆路一九○之二四號一三樓"
"12630094","家興鋼鋁門窗有限公司","新北市土城區學府路一段七五巷一○號四樓"
"12630209","華薪不銹鋼有限公司","彰化縣永靖鄉中山路二段433號"
"12630518","鑫永聯鐵鋁企業有限公司","新北市中和區景新街二四一號"
"12630664","裕達家具有限公司","新北市中和區景安路九○號一樓"
"12630995","名翼工程有限公司","新北市三峽區中正路1段419號2樓"
"12631116","恆茂祥有限公司","新北市鶯歌區陽明街一八號一樓"
"12632255","立東裝潢工程有限公司","新北市中和區圓通路369巷8號1樓"
"12634063","有勝機電工程有限公司","嘉義縣六腳鄉六南村六腳216號"
"12634129","大異設計事業有限公司","新北市板橋區中山路2段443巷2號"
"12634795","錦冠建材有限公司","桃園市龍潭區中正里大同路五八巷一二六號"
"12634845","駿閎有限公司","高雄市大寮區民安街197號1樓"
"12636626","得峻有限公司","新北市樹林區保安街1段327號4樓"
"12636891","力銓營造工程有限公司","桃園市桃園區大林里大原路101號1樓"
"12637147","築善建設有限公司","新北市三重區自強路二段八四巷七號（四樓）"
"12637245","杉絃工程有限公司","高雄市林園區港嘴里港埔三路一一二巷一○號　　"
"12637385","柏偉國際有限公司","彰化縣芬園鄉茄荖村光華路346巷490號1樓"
"12637619","方軸空間設計有限公司","新北市永和區永貞路九八號一樓"
"12637744","岩峰實業有限公司","新北市金山區忠孝一路21號2樓"
"12637934","荃蘊消防工程股份有限公司","桃園市中壢區明德里五華街53號"
"12638119","金高祥企業有限公司","新北市中和區民德路278號2樓"
