18407585,豐達食品行,臺北市萬華區西昌街82號1樓,遷他縣市,豆類加工食品製造業
26238205,可米商號,臺北市士林區德行東路331巷35號1樓,歇業／撤銷,豆類加工食品製造業
31850879,饕選咖啡烘焙行,臺北市萬華區東園街67巷5弄12號1樓,核准設立,豆類加工食品製造業
38580106,及第貿易商行,臺北市中山區中山北路2段85巷15號,核准設立,豆類加工食品製造業
48871722,愛海維根小站,臺北市南港區南港路3段149巷43號,核准設立,豆類加工食品製造業
15276504,泉豐豆腐工廠,臺北市萬華區環河南路2段24巷8弄14號,歇業／撤銷,豆類加工食品製造業
21761504,摩羯洋行,臺北市松山區八德路4段181巷17弄9號1樓,廢止,豆類加工食品製造業
38504591,王沅真企業社,臺北市大同區華陰街81號,核准設立,豆類加工食品製造業
08594146,純香食品行,臺北市內湖區南京東路6段330巷18弄15號2樓,核准設立,豆類加工食品製造業
26352922,漫動作咖啡館,臺北市中山區中山北路1段33巷20弄6號,核准設立,豆類加工食品製造業
38473540,王沅真企業社,臺北市大同區華陰街81號1樓,歇業／撤銷,豆類加工食品製造業
43018206,連發號,臺北市大同區迪化街2段302巷33號,歇業／撤銷,豆類加工食品製造業
83920910,小南門豆花店,臺北市松山區東興路17號,歇業／撤銷,豆類加工食品製造業
38467842,極上堂,臺北市松山區民權東路3段146號,核准設立,豆類加工食品製造業
25509221,和達人食品店,臺北市萬華區西園路1段314之2號,核准設立,豆類加工食品製造業
04946303,復興豆腐廠,臺北市南港區研究院路1段66巷5號,歇業／撤銷,豆類加工食品製造業
21764312,花見糖果號,臺北市文山區景興路85巷7號4樓,歇業／撤銷,豆類加工食品製造業
26365665,啡比尋茶咖啡店,臺北市大安區大安路1段83巷14號,核准設立,豆類加工食品製造業
38496564,老麵團食坊,臺北市萬華區和平西路3段61號(1樓),核准設立,豆類加工食品製造業
38510073,為薪企業社,臺北市中山區復興北路400號3樓之2,核准設立,豆類加工食品製造業
