"統一編號","商業名稱","商業地址","登記狀態"
"47037534","正大益醬園","新竹市北區新雅里和平路219巷1弄1號","核准設立"
"47368371","嘉鄉豆腐店","彰化縣彰化市永生里中山路2段393號1樓","核准設立"
"48871722","愛海維根小站","臺北市南港區南港路3段149巷43號","核准設立"
"55954156","義馨豆餡廠","臺中市豐原區東湳里三豐路５６６巷１８７弄７號１樓","核准設立"
"57945035","明月豆腐店","高雄市三民區建工路２３６號","核准設立"
"64205606","合益豆皮加工廠","雲林縣西螺鎮大新里大新七九號","核准設立"
"64827718","金谷豆腐店","雲林縣西螺鎮漢光里光復西路238巷9號1樓","核准設立"
"64872403","協美農產加工廠","雲林縣北港鎮劉厝里民樂路四一七號","核准設立"
"67949524","濟民行","花蓮縣玉里鎮永昌里新生街２號〈限１樓營業〉","核准設立"
"93880851","日昌食品行","彰化縣伸港鄉曾家村曾家路114號","核准設立"
"94769932","大昌豆腐店","花蓮縣吉安鄉光華村南海13街145號","停業"
"94769932","大昌豆腐店","花蓮縣吉安鄉光華村南海13街145號","核准設立"
"99589327","天承食品廠","高雄市鳥松區仁美里美山路３６巷１之３１號","歇業／撤銷"
"99849689","香旺食品行","雲林縣斗六市林頭里大學路二段二八號","核准設立"
"99942236","華秝有機油坊","南投縣埔里鎮東門里忠孝路250號","核准設立"
"43040306","日昌豆腐店","桃園市大溪區福安里三層５之１號","核准設立"
"01254305","名楊企業社","桃園市中壢區忠福里中福路699號","核准設立"
"09060598","允興食品廠","高雄市鳳山區鎮北里鳳仁路９２之１２號１樓","核准設立"
"09654613","來來食品廠","新北市汐止區大安街５６巷３３弄７號１樓","核准設立"
"10739610","欣統食品行","臺東縣臺東市豐田里中興路四段一八七號一樓","核准設立"
"10825734","肥豆企業社","臺東縣池上鄉福原村忠孝路七十二號一樓","核准設立"
"10825734","肥豆企業社","臺東縣池上鄉福原村忠孝路七十二號一樓","歇業／撤銷"
"14271377","恆海行","臺中市太平區宜欣里溪洲路１３０巷３弄１６號","核准設立"
"15276504","泉豐豆腐工廠","臺北市萬華區環河南路2段24巷8弄14號","歇業／撤銷"
"18347095","光禾企業商行","雲林縣西螺鎮大新里大新路１４１號","停業"
"21463738","德港科技開發洋行","雲林縣斗南鎮阿丹里阿丹151之5號","核准設立"
"21761504","摩羯洋行","臺北市松山區八德路4段181巷17弄9號1樓","廢止"
"25492609","億膳商行","雲林縣元長鄉頂寮村頂寮3-8號1樓","核准設立"
"25713883","長隆食品行","高雄市仁武區灣內里仁心路２０巷２２號１樓","歇業／撤銷"
"25723720","盛香津食品工廠","高雄市岡山區為隨里為隨東路６６巷５號","核准設立"
"25852532","樂活米倉行","臺東縣池上鄉富興村水墜八十三號","核准設立"
"25853217","樂豆食品坊","臺東縣臺東市豐樂里大勇路十八號","歇業／撤銷"
"25990107","好客庄企業社","高雄市美濃區中興路１段４７號１樓","歇業／撤銷"
"26119405","玉珍香豆皮店","桃園市大溪區康安里2鄰康莊路三段60之1號1樓","核准設立"
"26459430","永心食品商行","臺南市東區莊敬里莊敬路118號4樓之5","核准設立"
"26510014","幸福分享食品工坊","新北市中和區景新街295巷8之3號4樓","停業"
"26535845","開葉實業社","新北市三重區永福街197巷37弄15號","歇業／撤銷"
"26545490","灣灣生態農莊","新北市深坑區北深路3段251號4樓","歇業／撤銷"
"26812025","逢源豆腐企業社","臺中市西屯區逢福里惠來路三段218號8樓之1","核准設立"
"26826175","永馨豆皮店","南投縣竹山鎮桂林里中山路42之27之8號","核准設立"
"30164900","冠宏豆腐店","桃園市平鎮區雙連里民族路雙連二段１１８巷５１弄２號１樓","歇業／撤銷"
"30214937","好香國際企業社","桃園市龍潭區三和里朝鳳路一二○號一樓","歇業／撤銷"
"30252241","貞美行","基隆市信義區月眉路65巷29之1號","核准設立"
"30252241","貞美行","基隆市信義區月眉路65巷29之1號","核准設立"
"30332033","欣園客家美食坊","新竹縣關西鎮東安里中豐新路１３５號","核准設立"
"31550916","泰康食品企業社","桃園市中壢區至善里後寮二路247巷2號4樓","核准設立"
"31576325","素益多輕素食","桃園市龜山區南美里南祥路67之1號","核准設立"
"33666478","傳貴豆皮工廠","新北市板橋區南雅南路1段4巷15之1號（2樓）","核准設立"
"34917327","順興豆腐店","桃園市中壢區普忠里普忠路211巷171弄12號","核准設立"
"36659915","屏東小米之家商行","屏東縣屏東市北興里中正路467之2號","遷他縣市"
"36815970","綠色乳牛工坊","臺南市安南區淵中里安中路4段154巷57弄22號1樓","停業"
"36832529","百?油行","臺南市安南區安順里安和路4段2巷5號","停業"
"36864057","華的露商社","臺東縣臺東市光明里新展街三號","核准設立"
"37733028","東大食品行","臺東縣臺東市豐榮里豐谷南路三七九號","核准設立"
"37816575","提督興業","桃園市中壢區普慶里中山東路二段545號3樓","核准設立"
"37997055","禾昇有機商行","花蓮縣花蓮市國慶里中山路1段109巷41弄12號","核准設立"
"38504591","王沅真企業社","臺北市大同區華陰街81號","核准設立"
"38701452","勝香居手工包子饅頭店","高雄市三民區覺民路７６號１樓","核准設立"
"38702488","素素家族食品行","高雄市湖內區中正路二段１２１巷１８號１樓","歇業／撤銷"
"38702987","烘媽咪食品","高雄市仁武區仁雄路４３巷２９號１樓","核准設立"
"38786901","家豐農產行","雲林縣西螺鎮大新里202之5號","核准設立"
"38786901","家豐農產行","雲林縣西螺鎮大新里202之5號","歇業／撤銷"
"38787916","元展科技開發洋行","雲林縣西螺鎮廣福里廣興路162號","核准設立"
"38788154","明和醬園","雲林縣虎尾鎮建國里文科路1193號","核准設立"
"38794249","日新食品廠","雲林縣虎尾鎮東屯里大屯路3之51號","核准設立"
"38880883","鴻瑞商行","南投縣埔里鎮北門里北澤街146號","歇業／撤銷"
"38922315","善一素料農產行","彰化縣彰化市台鳳里一心東街147號","核准設立"
"38924833","豐利企業社","彰化縣員林市中山路2段145號1樓","核准設立"
"38932159","金谷農產品企業社","彰化縣花壇鄉中口村中山路2段491巷30號","核准設立"
"38981284","豐禾有機商行","苗栗縣後龍鎮南港里5鄰南北坑43-5號1樓","核准設立"
"39695128","易健康黃豆加工坊","臺中市大肚區大肚里福利路117巷15號","停業"
"39730075","九天企業社","雲林縣虎尾鎮西屯里大屯351之13號1樓","核准設立"
"39837421","乃擇上品商行","臺中市西區吉龍里五權一街１５號７樓","核准設立"
"39971236","好朋友烘焙屋","宜蘭縣礁溪鄉大忠村大忠路152號","核准設立"
"40582283","金樹豆腐店","宜蘭縣羅東鎮大新里大同路３７號","核准設立"
"40716874","由心設計","臺南市永康區勝利里勝利街42巷20號1樓","核准設立"
"40716874","由心設計","臺南市永康區勝利里勝利街42巷20號1樓","停業"
"40727582","芬多餐飲店","臺南市永康區中華里忠孝路9號1樓","歇業／撤銷"
"40794929","慧德豆包企業行","屏東縣萬丹鄉?北村上利路93號","核准設立"
"40842534","家棟豆腐店","臺南市佳里區東寧里義民街128號1樓","核准設立"
"40874887","大丘園農場","臺南市北區和順里臨安路2段249巷22之4號","核准設立"
"40981654","在來醬號","新竹縣湖口鄉湖鏡村湖口老街226號","核准設立"
"41012753","松禾生活館","花蓮縣花蓮市主農里福建街92巷40號1樓","核准設立"
"41038493","宇之屋食品行","桃園市桃園區會稽里興二街92巷21弄2號","核准設立"
"41070009","清晨日光食品行","新北市八里區中華路2段372號11樓","歇業／撤銷"
"41098055","廣耘企業社","新北市新店區雙?路30巷21號","核准設立"
"41308952","食草山房商行","高雄市美濃區福美路２巷１號１樓","核准設立"
"41310937","美農石頭屋工作坊","高雄市三民區民禮路８１之１號８樓","核准設立"
"41321110","胖胖猴實業社","高雄市鳳山區經武路２３５號１樓","核准設立"
"41322413","翔勝食品行","高雄市三民區民族一路２巷６８號","核准設立"
"41402669","樂予正能量工作室","新北市新店區北宜路1段121之9號7樓","核准設立"
"41857507","萬德豆腐工廠","宜蘭縣羅東鎮大新里大同路三０號","停業"
"43182944","宜興食品店","桃園市大溪區瑞興里瑞安路一段286號1樓","核准設立"
"45569611","得泉商行","雲林縣莿桐鄉莿桐村饒平西路23巷18號1樓","核准設立"
"45590641","友立企業社","南投縣草屯鎮碧峰里碧山路陳平巷２０號﹝現場不得堆棧﹞","歇業／撤銷"
"45734372","益大豆皮行","雲林縣西螺鎮新安里新興路535巷9號","核准設立"
"45807206","黃豆屋豆腐坊","彰化縣埔心鄉埤霞村二抱路1段127號","核准設立"
"46545504","新盛發商行","新竹市東區復中里民權路一五九號","核准設立"
"47021499","新福裕豆腐店","新竹市北區文雅里竹文街二六號","核准設立"
"64898699","啟大食品行","雲林縣北港鎮華勝里民政路七○號","核准設立"
"64961313","協信泰食品加工廠","雲林縣崙背鄉東明村正義路110號","核准設立"
"72030778","仁山花生加工所","臺南市善化區嘉北里茄拔1之41號1樓","核准設立"
"78709108","福鑫豆花店","高雄市小港區二苓路１１７之１號","核准設立"
"78760499","玄宇商號","臺東縣臺東市豐田里中興路四段二巷三九０號一樓","核准設立"
"02315224","五福豆腐","新北市土城區明?街14號6樓","核准設立"
"08594146","純香食品行","臺北市內湖區南京東路6段330巷18弄15號2樓","核准設立"
"09594236","上等商行","高雄市鳳山區鎮北里鳳仁路９２之１５號１樓","核准設立"
"09852727","祥奘健康生活館","新北市新店區復興路４３巷６弄１號１樓","歇業／撤銷"
"10116521","翊芳珍食品行","臺南市仁德區太子里太子路40號1樓","核准設立"
"10116521","翊芳珍食品行","臺南市仁德區太子里太子路40號1樓","核准設立"
"10147340","晉德食品廠","高雄市燕巢區安招里安林四街６５號１樓","核准設立"
"10843450","聖祥素食加工廠","臺南市永康區東橋里中正路217巷3弄11號","核准設立"
"10844319","元福製餡工廠","臺南市麻豆區麻口里麻豆口5之10號","核准設立"
"10887225","山明企業行","屏東縣屏東市橋南里工業路24號","列入廢止中"
"17245628","吉加利商行","臺南市永康區尚頂里中正南路220巷10號1樓","核准設立"
"17939043","阿萬之家臘味","宜蘭縣五結鄉利澤村利成路二段60巷20號一樓","核准設立"
"17939043","阿萬之家臘味","宜蘭縣五結鄉利澤村利成路二段60巷20號一樓","核准設立"
"25258147","久代食品加工廠","雲林縣莿桐鄉義和村一Ｏ鄰三和三九之一一號一樓","核准設立"
"25485728","豪家味食品行","雲林縣北港鎮共榮里民榮街13號","歇業／撤銷"
"25495535","品欣食品行","雲林縣斗六市鎮西里雲林路二段56號","核准設立"
"25852998","豐田食品行","臺東縣臺東市豐田里豐田路二０八巷十四號","核准設立"
"25983844","宏珍企業社","高雄市燕巢區安招里安林四街７號１樓","歇業／撤銷"
"26194419","川順豆腐店","新北市三重區中正北路147號5樓","歇業／撤銷"
"26352922","漫動作咖啡館","臺北市中山區中山北路1段33巷20弄6號","核准設立"
"26501704","東湧企業行","連江縣東引鄉中柳村42號","核准設立"
"26501704","東湧企業行","連江縣東引鄉中柳村75號","核准設立"
"26529007","再興豆腐坊","新北市五股區民義路1段287巷27之1號","核准設立"
"26543900","村野企業社","新北市板橋區富山街38巷5弄2號","廢止"
"26612286","富運商業顧問企業社","桃園市龜山區幸福里幸福十五街十五號三樓","廢止"
"26738285","卓記餅舖","新北市三重區中正北路508巷47號(3樓)","核准設立"
"29337334","柏陞資訊行","新竹縣竹北市莊敬三路116號","核准設立"
"29337334","柏陞資訊行","新北市新店區碧安街１１巷１１號２樓（現場僅供辦公室使用）","遷他縣市"
"31435281","麥之田食品屋","新北市五股區五工二路106巷5號(3樓)","核准設立"
"31596526","太春食品加工廠","新竹縣竹北市溪州里新溪街318巷2號","核准設立"
"34927394","金仁蘭花干","桃園市大溪區瑞源里員林路三段155巷60號","歇業／撤銷"
"36747241","鑫安商行","臺東縣臺東市新生里仁三街二十四號","核准設立"
"36950715","芳哲企業社","高雄市路竹區大社路１３４巷８號","核准設立"
"37740034","傳香臭豆腐","嘉義縣新港鄉埤子村埤子頭54之30號","核准設立"
"37797248","弘味食品行","桃園市蘆竹區瓦窯里南山路一段90巷20號1樓","核准設立"
"37813036","光明齋商行","桃園市桃園區西埔里富國路717巷12之4號","核准設立"
"37885278","翊飛企業社","新北市八里區龍米路1段246號5樓之1","核准設立"
"38473540","王沅真企業社","臺北市大同區華陰街81號1樓","歇業／撤銷"
"38785240","維也納咖啡","雲林縣斗六市忠孝里三民路10號","核准設立"
"38793086","禾耕豐農產加工","雲林縣元長鄉潭東村瓦?路35之1號","核准設立"
