"統一編號","商業名稱","商業地址","登記狀態"
"18332403","元富商行","臺中市梧棲區大庄里文昌路６２２號一樓","停業"
"38456535","吉品好喝商行","臺北市中山區南京東路2段60號","歇業／撤銷"
"75345672","松珍餅店","高雄市三民區灣中里鼎山街７０５號","停業"
"40659043","阿爾敏企業行","臺中市南屯區惠中里惠文路４９１號１樓","核准設立"
"26523806","御井甜品屋","新北市中和區華安街32巷5號","歇業／撤銷"
"98949598","合軒麵包坊","雲林縣斗六市公誠里漢口路二一四號一樓","停業"
"49789460","明香食品行","苗栗縣苗栗市青苗里二０路至公路七三號","歇業／撤銷"
"39701959","立盛烘培坊","南投縣草屯鎮中正里中山街311號","核准設立"
"21761504","摩羯洋行","臺北市松山區八德路4段181巷17弄9號1樓","廢止"
"37895114","港記糕餅鋪","新北市永和區國光路12巷1號","歇業／撤銷"
"26123365","風華包子店","新北市三峽區信義街26號","核准設立"
"26250495","大相撲食品專賣店","新北市汐止區長興街2段4巷12弄2號2樓","歇業／撤銷"
"40829271","伊蕎烘焙坊","臺東縣臺東市豐年里中興路三段六二九號","核准設立"
"21686978","佳展農產食品加工廠","臺南市佳里區海澄里萊芊寮1之120號","核准設立"
"25231859","青山實業社","臺中市清水區南社里民族路二段288巷26號","核准設立"
"98990195","珠螺灣觀光企業社","連江縣南竿鄉馬祖村六十七號","歇業／撤銷"
"93731327","新家西點麵包廠","臺東縣臺東市民生里博愛路二三Ｏ號","核准設立"
"52336603","大發西點麵包","臺中市西區藍興里三民市場１巷３號","停業"
"02620701","■隆食品工廠","桃園市桃園區大林里大明路５７巷２７號","歇業／撤銷"
"99910840","新生珍商行","新竹市東區東門里東區東前街６５號","核准設立"
"38815379","百品商行","苗栗縣後龍鎮大庄里17鄰大興一街10號1樓","核准設立"
"36840485","香蕉手作烘焙坊","臺南市東區龍山里崇仁街66巷5號1樓","歇業／撤銷"
"12063676","可口喜餅麵包","臺東縣成功鎮忠仁里中華路二十八號一樓","核准設立"
"37811868","珍饌企業社","桃園市龜山區南上里民生北路一段492號1樓","核准設立"
"10621844","金陵黃昏商行","桃園市平鎮區北興里金陵路２段５２１號１樓","核准設立"
"37748319","珂多尼手粹食品專賣店","臺南市永康區大橋里大橋一街139巷30號","歇業／撤銷"
"37903613","極品軒讚企業社","新北市蘆洲區光明路112巷29弄15號4樓","停業"
"40734036","鴻福商行","臺南市永康區埔園里中山路99號1樓","核准設立"
"43710229","味真餅舖","桃園市楊梅區永寧里民治路２０號","歇業／撤銷"
"36926407","珍典企業社","高雄市鳳山區青年路二段３１７號之２","歇業／撤銷"
"59178523","參永餅行","彰化縣彰化市民生里三民路２８４號","歇業／撤銷"
"26546131","空間餐坊","新北市樹林區佳園路3段372號6樓","申覆（辯）期"
"25246950","福仁麵包店","臺中市后里區眉山里四月路5號","歇業／撤銷"
"87818535","品全餅行","南投縣草屯鎮和平里中山街一二六之一號","核准設立"
"37569906","菠特傑蔬果烘焙坊","臺南市中西區三民里忠義路2段84巷10號1樓","核准設立"
"25568987","櫻桃蛋糕屋","臺北市中山區長安東路2段189號7樓","歇業／撤銷"
"40930184","綠台灣麥饅頭","臺南市東區新東里裕豐街133巷33號1樓","核准設立"
"39786464","京展商行","南投縣草屯鎮新庄里芬草路二段241巷98號一樓","核准設立"
"41064098","小師兄烘培屋","新北市樹林區保安街2段337巷7號","核准設立"
"78750443","推介烘焙坊","連江縣南竿鄉介壽村２１２號","歇業／撤銷"
"07874470","唯新麵包行","高雄市鳳山區鎮南里南正二路155號","歇業／撤銷"
"94772937","燕美香食品行","花蓮縣花蓮市國威里中山路三四三號","歇業／撤銷"
"37734048","火燒島潛水社","臺東縣綠島鄉南寮村南寮二三九之一號","核准設立"
"96585585","美味珍食品店","澎湖縣馬公市長安里建國路３１–１號","歇業／撤銷"
"25990465","愛和健康國際美食企業社","高雄市燕巢區安招里安林４街３４號１樓","核准設立"
"25490193","小倆口烘焙坊","雲林縣褒忠鄉中勝村中勝路65之12號","核准設立"
"99451293","惠豐米食加工廠","新北市樹林區三龍街１４９號１樓","歇業／撤銷"
"26011349","印象國際貿易商行","高雄市鳳山區建國路三段２４５之４號","核准設立"
"25986265","豐隆農產加工廠","屏東縣內埔鄉興南村展興路96號","核准設立"
"46185613","周阿火商店","新竹市東區三民里民族路２０４號","歇業／撤銷"
"10366105","優陞營食品行","臺北市文山區興隆路2段202號1樓","核准設立"
"62956829","東堂企業社","臺東縣臺東市中山里中華路一段四○一號一樓","歇業／撤銷"
"02414441","順發烘焙坊","新北市淡水區學府路7號","核准設立"
"69912397","百津香餅店","臺南市南區明亮里新都路531號1樓","歇業／撤銷"
"40240006","微黃金磚商行","臺中市西屯區何明里漢口路一段６０號１樓","核准設立"
"08135889","龍珍西點麵包","花蓮縣花蓮市府前路五八六號","歇業／撤銷"
"20307865","哈妮食品廠","臺中市豐原區翁子里豐勢路一段五七七巷四八號一樓","核准設立"
"26412533","振裕食品行","澎湖縣馬公市陽明里大智街14號1樓","核准設立"
"25348268","左見創意工作室","臺中市大里區祥興里大智路565巷15號","核准設立"
"26536350","神奇食品行","新北市五股區四維路123巷2號7樓","歇業／撤銷"
"40860906","梧堂烘焙工作坊","臺南市安平區育平里育平路120號1樓","核准設立"
"39714820","光西烘焙坊","臺中市北屯區大坑里東山路二段６４號１樓","核准設立"
"47113384","順興餅舖","新竹縣新埔鎮四座里中正路４鄰３１２號","核准設立"
"02434919","貓爪子烘焙工作坊","新北市瑞芳區柴寮路63號","廢止"
"37589396","吻鑽糖甜點坊","臺南市永康區西勢里西勢路199巷48弄3號","核准設立"
"91804668","品珍香餅店","屏東縣東港鎮新勝里新勝路９－４號","核准設立"
"34762999","多伯特企業社","新北市淡水區大忠街79號(1樓)","核准設立"
"09816292","田原味烘焙坊","新竹縣竹東鎮中正里長春路一段６７號１樓","核准設立"
"41376775","優美利思生技事業社","新北市蘆洲區信義路266巷24弄9號(1樓)","核准設立"
"26891864","田元莊小舖","南投縣南投市永豐里中華路206號","核准設立"
"78479099","富林食品工廠","臺南市安定區中沙里沙崙9之1號1樓","核准設立"
"26539933","朗克多複合式烘焙坊","新北市五股區成泰路3段577巷19號","歇業／撤銷"
"94293704","順興食品","花蓮縣花蓮市主安里中正路１８９號","歇業／撤銷"
"96303208","新瑞福號","澎湖縣馬公市烏崁里二三之四號","核准設立"
"39769471","奇緣食品行","彰化縣溪州鄉菜公村民生路1段592號1樓","核准設立"
"26555588","歐奇思食品商行","新北市永和區保福路2段116之1號1樓","核准設立"
"26746573","快樂魚餐飲坊","新北市新店區中正路493之4號(2樓)","歇業／撤銷"
"34762999","多伯特企業社","新北市板橋區中山路2段60巷1弄9號","核准設立"
"41020780","利晟泰食品烘培工場","桃園市中壢區後寮里龍興路668巷6號","核准設立"
"37899821","巧伊烘焙工坊","新北市三重區金華街85號(1樓)","核准設立"
"81715126","立奇西點麵包店","臺北市文山區景華街168號","核准設立"
"42000495","南方海實業社","宜蘭縣蘇澳鎮南安里南安路182號一樓","核准設立"
"39843009","一畝甜企業","臺中市西區忠誠里博館路２３８號１樓","核准設立"
"40729744","甘雨軒食品行","臺南市東區崇學里崇德四街13號1樓","核准設立"
"25270162","山食文化商行","南投縣魚池鄉新城村通文巷１７弄３號一樓﹝現場不得堆棧﹞","停業"
"30336615","橫山知之?子坊","新竹縣新豐鄉新豐村1鄰紅毛23之1號","歇業／撤銷"
"99900847","金豐麵包社","新竹市北區南勢里２３號","核准設立"
"31961452","勝涮美食館","臺北市士林區福國路52號1樓","歇業／撤銷"
"25348268","左見創意工作室","臺中市大里區祥興里大智路565巷15號","核准設立"
"10880308","宜陞和風烘焙坊","臺南市中西區赤嵌里民族路2段202號1樓","歇業／撤銷"
"14169936","昶青食品行","雲林縣林內鄉烏塗村和興路8號","核准設立"
"41780331","順香餅店","宜蘭縣羅東鎮竹林里復興路２４??１１號??????","歇業／撤銷"
"25991324","活量商行","高雄市左營區實踐路7號","停業"
"13322551","五福麵包店","高雄市鳳山區新泰里海洋二路３９號１樓","歇業／撤銷"
"88855620","川璟企業社","新竹縣竹北市鹿場里成功九街91號1F","遷他縣市"
"10838800","尚多客五金百貨行","臺南市麻豆區巷口里興國路51之2號","核准設立"
"26940485","米之坊手工糬","彰化縣和美鎮和北里彰美路6段1號","核准設立"
"36832909","宜康食品行","臺南市仁德區仁德里文南街56號2樓","核准設立"
"37903613","極品軒讚企業社","新北市蘆洲區光明路112巷29弄15號4樓","停業"
"68818205","萬香餅鋪","臺南市中西區萬昌里民權路1段90巷31號","核准設立"
"38503967","喜樂養生饅頭包點商行","臺北市大安區樂業街155號","核准設立"
"87861856","美麗格藝術蛋糕店","臺南市東區忠孝里崇明二街50號1樓","核准設立"
"10924072","買樂去烘焙名坊","雲林縣林內鄉林中村中西路30號","核准設立"
"25729490","鳳邑台灣名品行","高雄市鳳山區八德路２段２５３之４號５樓","歇業／撤銷"
"26534120","義世咖啡茶棧","新北市新店區民權路21之1號1樓","歇業／撤銷"
"31735409","泰順小籠湯包","宜蘭縣宜蘭市大新里新民路30號一樓","核准設立"
"06418019","原和西餅店","臺南市南區金華里金華路二段153號1樓","歇業／撤銷"
"02485796","糖廚工坊","新北市新店區三民路31之3號3樓","核准設立"
"41058011","鼎煜企業社","新北市板橋區文化路2段225巷60弄67號(1樓)","核准設立"
"26760151","新格麥食品行","新北市中和區民樂路52號","核准設立"
"29313419","尚威西點麵包工廠","桃園市平鎮區平南里中豐路南勢二段四六０巷一０二、一○二之一號","核准設立"
"55990131","立喜食品行","臺中市后里區后里里甲后路４１２號","核准設立"
"94760469","海山香食品工廠","花蓮縣花蓮市國街五四巷三四號","歇業／撤銷"
"08119656","福香珍","臺東縣臺東市民生里更生路二六Ｏ號","歇業／撤銷"
"77764692","東和食品廠","臺中市太平區宜欣里富宜路八三號","核准設立"
"45582950","弘寶企業社","苗栗縣竹南鎮頂埔里１２鄰中華路１４４號１樓","核准設立"
"14974496","富祥食品行","臺中市南屯區大誠里大墩路７６號一樓","歇業／撤銷"
"88855620","川璟企業社","新竹市東區南門里勝利路一二六號四樓之一七","遷他縣市"
"01844540","大欣盒餐行","臺北市士林區社中街99號2樓","核准設立"
"38786162","大斗六手作饅頭菜包","雲林縣斗六市忠孝里大同路195號1樓","核准設立"
"26550937","微笑媽媽健康小舖","新北市樹林區保安街1段11號3樓之2","停業"
"17941646","吉園壽司","宜蘭縣宜蘭市茭白里中山路五段一二七巷二０號（使用一層）","核准設立"
"73066400","永順興號","臺南市山上區南洲里70號","歇業／撤銷"
"26434924","蕾蜜朵?子工房","臺南市南區大恩里國民路165巷8弄24號1樓","核准設立"
"36822022","布洛德烘焙坊","臺南市東區崇善里崇善十三街6號1樓","歇業／撤銷"
"01940488","富愛企業社","新北市樹林區備內街?0巷３５巷１９號","核准設立"
"34842847","鼎京商行","桃園市楊梅區青山里青山六街一巷3號2樓之4","核准設立"
"09827100","布雷克專業手感烘焙坊","臺北市信義區逸仙路42巷16號1樓","核准設立"
"99896280","日日昇食品加工廠","臺中市大里區西湖里草湖路５３號１樓","歇業／撤銷"
"94153605","亞細亞餅行","花蓮縣花蓮市主信里中華路一七九號","核准設立"
"37583175","小作行","臺南市東區泉南里林森路1段151號15樓","停業"
"17628688","堡園美而美早餐店","新北市新莊區民安西路468之1號","核准設立"
"77296184","新■昌食品店","金門縣金湖鎮新市里復興路９８號","歇業／撤銷"
"37728931","幸福小泡芙本舖","臺東縣臺東市中山里大同路一九一號一樓","歇業／撤銷"
"59071780","榮華食品行","彰化縣永靖鄉永興村崙饒路１５號","歇業／撤銷"
"26247464","一畝甜冷飲店","臺北市中正區南陽街26號","歇業／撤銷"
"30306295","全德食品企業社","新北市鶯歌區黃厝街33之1號5樓","歇業／撤銷"
"30293691","海角日式饗宴涮涮鍋","新北市中和區中山路2段401、401之1號","核准設立"
"15676136","元珍烘培坊","臺中市大里區國光里益民路二段一七七號一樓","核准設立"
"40554152","小米朵食品行","臺中市西區後龍里向上路一段８－５號１樓","核准設立"
"30344045","三多麵包坊","宜蘭縣羅東鎮賢文里忠孝路71號一樓","歇業／撤銷"
"93742133","上好西點麵包專賣店","臺東縣臺東市中山里安慶街二十一號","核准設立"
"45845216","雨田酵素包子店","臺中市北屯區忠平里敦化路380號1樓","歇業／撤銷"
"78383691","劉記餅店","高雄市鳳山區瑞竹里瑞竹路17號1樓","歇業／撤銷"
"37871627","捷世亞企業社","新北市土城區裕民路190號","核准設立"
"10767214","覓秘餐飲店","臺南市仁德區仁德里文善街116號1樓","核准設立"
"96673166","振發食品行","澎湖縣馬公市中央里惠安路二九號","核准設立"
"45816367","豐味家烘焙","彰化縣彰化市和調里中山路３段８５巷３１號","核准設立"
"85704748","佳珍食品行","高雄市甲仙區東安里和安路５６號","核准設立"
"99942236","華秝有機油坊","南投縣埔里鎮東門里忠孝路250號","核准設立"
"14594361","皇崎烘焙屋","臺中市北屯區平和里安順東二街８號一樓","歇業／撤銷"
"36918477","超級秀烘焙坊","高雄市左營區明誠二路３１８號１樓","歇業／撤銷"
"06373505","全家福餅家","臺南市東區虎尾里富農一段14號1樓","歇業／撤銷"
"45766556","吉美商行","雲林縣北港鎮新厝里新厝110之8號","核准設立"
"26763919","君華實業社","新北市五股區西雲路290號","核准設立"
"25546252","幸福烘焙坊","臺北市大同區延平北路2段182號1樓","歇業／撤銷"
"26973154","優泰食品行","臺中市北屯區平德里北平路三段164號1樓","核准設立"
"99687538","吳美珍食品行","臺中市東區東橋里大振街１３之６號１樓","核准設立"
"85839062","昌晶製餅餔","高雄市鳳山區成功里中山路１０６－１號","核准設立"
"77266153","東益","金門縣金寧鄉安美村安美村中堡３５–１號","歇業／撤銷"
"99919326","瑞興珍食品行","新竹市北區客雅里延平路１４１巷１０弄１７號","歇業／撤銷"
"83184905","正福隆製餅舖","高雄市左營區勝利路１２７號","歇業／撤銷"
"59301869","樺興餅舖","彰化縣彰化市南瑤里中山路二段六０巷八號","廢止"
"64941035","東明食品廠","雲林縣褒忠鄉埔姜村太湖路一號","核准設立"
"45056696","新美芳西點麵包店","桃園市中壢區興南里新生路５６號","歇業／撤銷"
"14421312","福樺食品行","臺中市大甲區頂店里中山路一段一０一０之三號","核准設立"
"39990070","快樂心情企業社","新竹市東區復中里民生路170巷11號","核准設立"
"25467236","十一代商行","南投縣草屯鎮明正里芬草路1段143號1樓","歇業／撤銷"
"38847864","麥克司精緻麵包屋","臺中市潭子區潭陽里復興路二段５２號","核准設立"
"45766198","助民新鮮食品工廠","雲林縣西螺鎮大園里中山東路38號1樓","核准設立"
"38720660","布緯食聊企業社","高雄市苓雅區和平二路３２２巷１弄３７號","核准設立"
"38756147","丫傅工坊","彰化縣員林市民生里永昌街50巷2號1樓","核准設立"
"41585610","正剛麵包店","宜蘭縣蘇澳鎮南寧里內埤路１３號","核准設立"
"94243965","敏馨食品行","花蓮縣吉安鄉北昌村勝安一一號","歇業／撤銷"
"31681918","義想麵食坊","新北市永和區文化路116號(1樓)","核准設立"
"62653917","廣利餅店","南投縣鹿谷鄉竹林村光復路一四四之四號","歇業／撤銷"
"42022575","宏珍餅舖","宜蘭縣蘇澳鎮龍德里福德路三九九號","核准設立"
"10667860","董師傅手工糬","宜蘭縣礁溪鄉德陽村中山路二段一七四號一樓","歇業／撤銷"
"06310122","錦泰昌食品工廠","嘉義縣太保市南新里北港路二段一Ｏ五巷三三號","歇業／撤銷"
"26989607","聯豐食品行","臺中市大雅區上雅里神林南路21巷14號2樓","核准設立"
"61793138","錦香珍餅店","南投縣草屯鎮玉峰里玉峰街１１２號","歇業／撤銷"
"85749837","千葉食品行","高雄市路竹區竹東里忠孝路１１號","核准設立"
"41079135","幸福手感烘焙坊","新北市石門區中山路60之49號","核准設立"
"41069116","塔妃絲工坊","新北市中和區明禮街46號4樓","歇業／撤銷"
"45200377","鮮味食品行","苗栗縣大湖鄉靜湖村13鄰民權路72之4號","核准設立"
"26990323","乳酪小姐乳酪蛋糕專賣店","臺中市南屯區黎明里干城街198巷19號1樓","核准設立"
"41552701","文明香餅舖","宜蘭縣羅東鎮羅東里中正街一０一之四號","核准設立"
"88333003","萬芳製餅舖","高雄市阿蓮區清蓮里中正路３７１號","歇業／撤銷"
"40093813","金合興餅舖","宜蘭縣礁溪鄉六結村中山路１段１０８號","歇業／撤銷"
"42018170","宜鄉食品加工廠","宜蘭縣五結鄉季新村季水路三四之四號","核准設立"
"88880748","品珍麵包店","臺南市安南區海佃里國安街168號1樓","歇業／撤銷"
"59167379","福樂食品行","彰化縣彰化市文化里陽明街５３號","歇業／撤銷"
"17369232","漢王食品行","高雄市前鎮區一心二路８２號２樓","核准設立"
"99541154","小西門時光驛棧冷飲店","臺南市中西區三合里信義街60巷39號","核准設立"
"38463629","璟天工作坊","臺北市中山區中山北路2段27巷14號","核准設立"
"99242450","吉利米血","屏東縣九如鄉大坵村王厝路47巷6號","核准設立"
"47067500","龍珍香餅行","新竹縣竹東鎮中正里東寧路三三二號","歇業／撤銷"
"31452730","三徑微笑工坊","新北市板橋區文化路１段１６２號","核准設立"
"60745010","福源豆餡工廠","彰化縣北斗鎮東光里東斗路１０之１０號","歇業／撤銷"
"38962131","私芳宅制坊","南投縣南投市內興里南新路145巷9號一樓","歇業／撤銷"
"10865094","臻品香現烤蛋糕","臺南市東區崇學里崇德路366號1樓","歇業／撤銷"
"97570049","味津食品行","臺中市霧峰區本堂里四德路23號","歇業／撤銷"
"38556788","幸福甜點屋","臺北市中山區遼寧街220號1樓","核准設立"
"37729283","九號咖啡室內裝修工作室","臺東縣池上鄉慶豐村慶豐路三十一號","核准設立"
"38562894","果昂食品商行","臺北市大同區赤峰街41巷1之1號","核准設立"
"78007140","唯軒西點麵包行","新竹縣新豐鄉松林村泰安街２７號","歇業／撤銷"
"73260306","富味香餅舖","臺南市歸仁區許厝里和平南街21號1樓","核准設立"
"37798176","安莉蛋糕烘焙坊","桃園市桃園區南華里中山路229號","核准設立"
"37818573","雨聖企業社","桃園市觀音區富林里大觀路三段117號","核准設立"
"77277010","頂好西點麵包店","金門縣金城鎮南門里中興路１１５號（僅限建築物第一層使用）","核准設立"
"26411470","麗洋商行","澎湖縣馬公市中央里中央街6號1樓","核准設立"
"94199099","美香齋餅舖","花蓮縣光復鄉中正路一四二號","歇業／撤銷"
"77266169","美佳香","金門縣金寧鄉安美村中堡３５–２號","核准設立"
"31788025","玩家家企業社","新竹縣竹北市隘口里隘口一街157號1F","停業"
"25484880","隆壹食品","雲林縣斗南鎮新光里延平路一段318號","核准設立"
"02421935","采宣烘焙工坊","新北市五股區成泰路2段102號3樓","核准設立"
"17633824","亞尼克?子工房","臺北市內湖區瑞湖街178巷15號2樓","歇業／撤銷"
"38880976","軒汀茶莊","南投縣埔里鎮東門里忠孝路256號一樓","核准設立"
"41198287","二六零雪花店","宜蘭縣宜蘭市新民里舊城東路２１之１號一樓","核准設立"
"85215805","南順益餅舖","高雄市大寮區會社里鳳林三路２８８號１樓","核准設立"
"38060267","春福西點麵包廠","新北市新店區??蘢穮陝郭掘飾側?","核准設立"
"26534661","八八九餐坊","新北市新莊區四維路97巷2號","歇業／撤銷"
"68421302","金義珍餅舖","臺南市中西區永福路2段63巷8號??????????","核准設立"
"26700582","鮮集斯企業社","連江縣南竿鄉介壽村85號1樓","核准設立"
"55773726","林源美食品店","臺中市新社區新社里興社街四段７７號","核准設立"
"69907774","萬國麵包店","臺南市東區崇學里崇德路335號1樓??????","歇業／撤銷"
"04908309","勝德西點麵包店","高雄市梓官區梓和里梓官路１８６號","歇業／撤銷"
"39686090","味中口包子饅頭","南投縣埔里鎮西門里南昌街266號","核准設立"
"24167900","宏冠餅行","彰化縣芳苑鄉三成村三成路３７號","歇業／撤銷"
"26537203","美臻企業社","新北市三重區六張街168號1樓","歇業／撤銷"
"64975301","一珍西點麵包廠","雲林縣莿桐鄉大美村大美八之一號","歇業／撤銷"
"01875352","富信食品社","新北市樹林區東順街５７巷５號","歇業／撤銷"
"35196249","金順發糕餅舖","新北市蘆洲區得勝街３５號","歇業／撤銷"
"45781043","丹尼亞烘培坊","南投縣埔里鎮薰化里南昌街２３４號一樓","核准設立"
"38726469","美香濃興業","高雄市美濃區民生路６３號","核准設立"
"31715240","御凰食品行","新北市蘆洲區復興路197號","歇業／撤銷"
"64829309","新協勝食品廠","雲林縣斗六市鎮北里鎮北路一二八號","歇業／撤銷"
"77265529","雅福食品行","金門縣金寧鄉盤山村頂堡１３３–３號","歇業／撤銷"
"37733322","舒房輕食坊","臺東縣臺東市民生里鄭州街九號一樓","核准設立"
"95988033","欣喜美烘培食品廠","屏東縣屏東市豐榮里廣東路七三號","歇業／撤銷"
"57958381","王饌食品行","高雄市小港區廠邊2路67巷3號1樓","核准設立"
"94650940","順芳堂","花蓮縣鳳林鎮鳳禮里中正路八五號","歇業／撤銷"
"37941320","酒醬丰食品","新竹縣竹北市新社里國盛街258巷19弄2號2樓","核准設立"
"36461744","福榮企業社","桃園市八德區大信里松柏林４０３號１樓","歇業／撤銷"
"02338351","味佳香麵包店","新北市新莊區西盛街131號","核准設立"
"37992713","豐洲企業社","花蓮縣吉安鄉南華村吉安路五段２７３號1樓","停業"
"66411715","有限責任嘉義縣軍眷食品生產合作社","嘉義縣中埔鄉富收村頂中下街八四之一號","核准設立"
"08119375","味新西點□包店","臺東縣臺東市卑南里更生北路五十六號","停業"
"30346944","喬智西點麵包坊","宜蘭縣宜蘭市和睦里中山路二段126號","歇業／撤銷"
"69350017","上海宏大食品店","臺南市東區小東路225號","歇業／撤銷"
"38789029","千久戶西點麵包","雲林縣土庫鎮越港里光明路306號1樓","核准設立"
"31788221","飴海食品行","新竹縣竹北市十興里勝利七街一段290號","核准設立"
"67865215","宏益食品行","雲林縣東勢鄉月眉村守仁路17號","核准設立"
"45812257","湯師傅工坊","彰化縣員林市光明里中正路４７７號","核准設立"
"38510073","為薪企業社","臺北市中山區復興北路400號3樓之2","核准設立"
"38757032","奇哉烘焙坊","彰化縣彰化市西安里中正路2段400號1樓","核准設立"
"74250609","振馨號","臺南市安定134號","歇業／撤銷"
"85977352","奇美西點麵包行","高雄市鳥松區仁美里學堂路119號","歇業／撤銷"
"26667423","有一天烘焙手工蛋捲","新竹縣新豐鄉松柏村泰安街176號","核准設立"
"26803150","福滿易餅舖","臺中市北屯區平和里崇德路二段199號13樓之2","停業"
"33445807","麗香餅行","新北市樹林區博愛街１３０號","歇業／撤銷"
"45684443","梅雪西點蛋糕坊","臺中市潭子區潭富路一段８３號１樓","核准設立"
"26003050","荻米特磨坊","高雄市左營區至聖路１５１之２號","歇業／撤銷"
"09711516","大得民商行","基隆市中正區碧砂里北寧路３４２巷２６號３樓","歇業／撤銷"
"78669149","大長榮麵包店","臺南市東區中西里林森路2段89號1樓","歇業／撤銷"
"96368102","興盛製餅店","澎湖縣馬公市重慶里民生路5-2號","核准設立"
"87860717","威瑪囍餅西點麵包店","臺南市東區中西里東門路1段301號1之2樓","歇業／撤銷"
"85966453","仁記食品舖","高雄市大寮區三隆里興隆路９８號","核准設立"
"09935781","豐功饅頭店","新竹市東區豐功里新源街四八號一樓","核准設立"
"55348700","茗發蛋糕工坊","臺中市大雅區六寶里月祥路８４３號１樓","核准設立"
"25300406","甜點之心蛋糕烘焙房","臺中市北屯區仁愛里中清路55號1樓","核准設立"
"18084656","風神食品廠","新北市板橋區信義路２５１巷６號２樓","歇業／撤銷"
"96178406","香賓餅舖","澎湖縣馬公市陽明里永安街１１號","核准設立"
"73209701","真正香製餅家","臺南市楠西區楠西里91之1號","歇業／撤銷"
"21488148","真水手作行","臺中市后里區墩南里枋寮路１７號","核准設立"
"37758603","蕾嘉朵烘焙坊","基隆市七堵區福一街37號10樓","核准設立"
"26477009","龍騰一食品烘焙企業社","高雄市鳳山區光復路２段２５９號１樓","遷他縣市"
"94621642","太子營養食品行","花蓮縣花蓮市成功街十九號","歇業／撤銷"
"41367311","坡倫烘焙坊","新北市中和區南山路１２７巷３２弄４號","核准設立"
"21426087","玉津香餅舖","彰化縣鹿港鎮新宮里民生路30號1樓","核准設立"
"41044875","真如益企業商行","桃園市龍潭區高原里15鄰泥橋子1-6號","核准設立"
"38413804","信祥食品廠","新北市新店區中正路５１８巷１１號１樓","歇業／撤銷"
"26460892","禾豐烘焙坊","臺南市永康區中興里中華路330號","核准設立"
"05886416","超翔蛋糕專賣店","臺中市東勢區東安里第三橫街7號","歇業／撤銷"
"85873814","富山麵包店","高雄市大寮區中興里義發路１７號","停業"
"41058407","貝蘿洋行","新北市中和區景平路429號11樓之10","核准設立"
"08348378","萬勝早點","彰化縣彰化市香山里彰南路二段二六九號","核准設立"
"68673973","喜香珍","臺南市中西區信義街16號","歇業／撤銷"
"25658875","興安古早味蛋糕店","臺北市中山區興安街47之3號","歇業／撤銷"
"58687801","錦興餅舖","彰化縣鹿港鎮洛津里中山路三七一號","核准設立"
"64893287","華益麵包店","雲林縣北港鎮華勝里文明路一三三號","核准設立"
"10839076","親親烘焙屋","臺南市仁德區保安里保安路1段15號","核准設立"
"58003188","程美珍餅鋪","彰化縣彰化市文化里文化莊三十一之二號","歇業／撤銷"
"06410614","喜口麵包店","臺南市北區大港里文賢路739號","歇業／撤銷"
"66485976","佳味香肉脯店","嘉義縣大林鎮西林里光華路一五號","歇業／撤銷"
"77263830","金一燒餅店","金門縣金城鎮南門里民族路１９１號","核准設立"
"94794088","益家軒食品店","花蓮縣新城鄉北埔村北埔路二０八之一號","核准設立"
"38828402","超先元氣養生飲品店","臺中市大里區內新里環中東路六段１９０號１樓","核准設立"
"10237308","鑫大麥烘焙坊","高雄市仁武區赤山里赤東三街６之１號","核准設立"
"39178102","瑞香齋商店","新北市汐止區大同路２段５７５號","歇業／撤銷"
"01432195","皮耶先生手作烘焙坊","桃園市桃園區寶山里17鄰民有十六街12號","核准設立"
"73031108","日美香餅舖","臺南市左鎮區中正里121號","歇業／撤銷"
"10009281","順益麵行","桃園市桃園區東山里春日路２８號１樓","核准設立"
"39988617","迷你肥烘焙屋","新竹市北區福林里東大路二段239巷3弄7號","核准設立"
"37728159","黃老爹的餅坊","臺東縣臺東市豐樂里大孝路四十號","核准設立"
"38496564","老麵團食坊","臺北市萬華區和平西路3段61號(1樓)","核准設立"
"18073525","鼎立烘焙商行","新北市板橋區重慶路２６９巷１５號１樓","核准設立"
"39770580","竹野食品行","彰化縣溪州鄉溪厝村中山路2段170號1樓","歇業／撤銷"
"49893978","鏈鎂食品店","宜蘭縣羅東鎮中山里民權路121號一樓","核准設立"
"18193704","金童心專業烘焙","彰化縣鹿港鎮永安里復興路２５１號","歇業／撤銷"
"44534783","億味香西點麵包行","桃園市中壢區龍岡里中山東路四段８０號","停業"
"59004930","三和珍食品行","彰化縣鹿港鎮大有里民族路２２１號","核准設立"
"08908435","冠達設計印刷企業社","高雄市仁武區八德南路１００巷２弄９號１樓","核准設立"
"93029663","日香珍製餅舖","臺東縣臺東市強國里仁愛街二十三之一號一樓","核准設立"
"72008570","聯合成","臺南市善化區東關里中正路435號","歇業／撤銷"
"81752711","風奕成小吃店","臺北市大安區龍泉街19之2號","停業"
"38557034","恒鼎食品商行","臺北市萬華區成都路61之1號","核准設立"
"40720672","紅磚厝烘焙廚房","臺南市安南區溪心里海佃路3段122號1樓","核准設立"
"36862419","希望猴子數位工坊","臺東縣臺東市南榮里志航路一段一六二號","核准設立"
"26608699","金典藏西點麵包店","桃園市龍潭區北興里中興路二三八號一樓","核准設立"
"38509385","安心手作製?社","臺北市文山區木柵路1段269號(1樓)","核准設立"
"56945613","家綺囍餅西點麵包","臺南市東區新東里裕農路43巷54號1樓","歇業／撤銷"
"78827132","金旺蛋糕城","桃園市中壢區後寮里中山東路三段２０６號１樓","歇業／撤銷"
