"","CID","CNAME","CADDR","Response_Address","Response_Latitude","Response_Longitude","village"
"37",28714083,"萬全保全股份有限公司","臺北市中山區長春路368號10樓","No. 368, Changchun Rd, Zhongshan District, Taipei City, Taiwan 104",25.054424,121.542664,"復華里"
"38",29055926,"祥泰保全股份有限公司","臺北市中正區新生南路1段50號6樓之3","No. 50, Section 1, Xinsheng S Rd, Zhongzheng District, Taipei City, Taiwan 100",25.0416169,121.532463,"幸市里"
"39",29063025,"台灣怡和保全股份有限公司","臺北市松山區復興北路99號9樓之1","No. 99, Fuxing N Rd, Songshan District, Taipei City, Taiwan 105",25.052848,121.5443515,"中正里"
"40",29146399,"英騰保全股份有限公司","臺北市大同區民生西路231號9樓","No. 231, Minsheng W Rd, Datong District, Taipei City, Taiwan 103",25.057175,121.5157569,"雙連里"
"41",53086250,"東鼎保全股份有限公司","臺北市中山區中山北路1段82號6樓之1","No. 82, Section 1, Zhongshan North Road, Zhongshan District, Taipei City, Taiwan 104",25.049178,121.5209677,"民安里"
"42",53102765,"慶威保全股份有限公司","臺北市松山區八德路3段219號9樓","No. 219, Section 3, Bade Rd, Songshan District, Taipei City, Taiwan 105",25.0482289,121.5568374,"復勢里"
"43",53121600,"昌興保全股份有限公司","臺北市內湖區金莊路129號6樓","Jinzhuang Rd, Neihu District, Taipei City, Taiwan 114",25.0636768,121.5876377,"Taipei City"
"44",53538183,"威創保全股份有限公司","臺北市松山區八德路4段277號3樓","No. 277, Section 4, Bade Rd, Songshan District, Taipei City, Taiwan 105",25.04914,121.5657727,"新聚里"
"45",54319616,"鼎岳保全股份有限公司","臺北市文山區羅斯福路5段211巷24號1樓","No. 24, Lane 211, Section 5, Roosevelt Rd, Wenshan District, Taipei City, Taiwan 116",25.0023479,121.539526,"萬祥里"
"46",54362824,"神警保全股份有限公司","臺北市中山區松江路315號5樓","No. 315, Songjiang Rd, Zhongshan District, Taipei City, Taiwan 104",25.0620502,121.5334128,"松江里"
"47",54664829,"全怡保全股份有限公司","臺北市中山區敬業四路31號","Jingye 4th Rd, Zhongshan District, Taipei City, Taiwan 104",25.0826318,121.5585272,"Zhongshan District"
"48",70350492,"良福保全股份有限公司","臺北市中山區南京東路2段8號12樓","No. 8, Section 2, Nanjing E Rd, Zhongshan District, Taipei City, Taiwan 104",25.0517942,121.5287042,"興亞里"
"49",70366163,"冠格保全股份有限公司","臺北市大同區民權西路１３６號１６樓之８","No. 136, Minquan W Rd, Datong District, Taipei City, Taiwan 103",25.0627354,121.5164841,"民權里"
"50",70369979,"潤泰保全股份有限公司","臺北市中山區八德路2段308號11樓","No. 308, Section 2, Bade Rd, Zhongshan District, Taipei City, Taiwan 104",25.0471046,121.5424492,"埤頭里"
"51",70376036,"台灣佳警保全股份有限公司","臺北市大同區承德路３段１１０號４樓","No. 110, Section 3, Chengde Rd, Datong District, Taipei City, Taiwan 103",25.0669329,121.51811,"斯文里"
"52",70438883,"大展保全股份有限公司","臺北市松山區八德路4段453巷12號10樓之2","No. 12, Section 4, Bade Rd, Songshan District, Taipei City, Taiwan 105",25.0480557,121.5583415,"復盛里"
"53",70445174,"力山保全股份有限公司","臺北市中山區松江路82號6樓","No. 82, Songjiang Rd, Zhongshan District, Taipei City, Taiwan 104",25.0500102,121.532744,"興亞里"
"54",70451870,"僑樂保全股份有限公司","臺北市信義區基隆路2段109號9樓","No. 109, Section 2, Keelung Rd, Xinyi District, Taipei City, Taiwan 110",25.0290889,121.5573287,"嘉興里"
"55",70454026,"國鼎保全股份有限公司","臺北市中山區新生北路3段1號3樓之21","No. 1, Section 3, Xinsheng N Rd, Zhongshan District, Taipei City, Taiwan 104",25.0630072,121.5281446,"新福里"
"56",70466276,"台建保全股份有限公司","臺北市中山區復興北路40號11樓","No. 40, Fuxing N Rd, Zhongshan District, Taipei City, Taiwan 104",25.0492002,121.5438339,"力行里"
"57",70544505,"宏欣保全股份有限公司","臺北市萬華區康定路３６號５樓","No. 36, Kangding Rd, Wanhua District, Taipei City, Taiwan 108",25.0439149,121.5026032,"菜園里"
"58",70560379,"雄衛保全股份有限公司","臺北市大同區重慶北路3段277號2樓","No. 277, Section 3, Chongqing N Rd, Datong District, Taipei City, Taiwan 103",25.0723745,121.5140242,"保安里"
"59",70691148,"聯邦保全股份有限公司","臺北市中正區羅斯福路4段162號12樓之1","No. 162, Section 4, Roosevelt Rd, Zhongzheng District, Taipei City, Taiwan 100",25.0123932,121.5361749,"水源里"
"60",80163531,"德侒保全股份有限公司","臺北市松山區南京東路5段188號6樓之2","No. 188, Section 5, Nanjing E Rd, Songshan District, Taipei City, Taiwan 105",25.0511145,121.5636094,"吉祥里"
"61",80270130,"精英保全股份有限公司","臺北市中山區長春路40號9樓之2","No. 40, Changchun Rd, Zhongshan District, Taipei City, Taiwan 104",25.0547782,121.5251775,"康樂里"
"62",80278610,"三井保全股份有限公司","臺北市松山區敦化北路１４５巷４９號１樓","No. 49, Lane 145, Dunhua N Rd, Songshan District, Taipei City, Taiwan 105",25.0536987,121.5513068,"中華里"
"63",80288146,"永軍保全股份有限公司","臺北市中山區民權東路2段135巷30弄21之1號","No. 21, Alley 30, Lane 135, Section 2, Minquan E Rd, Zhongshan District, Taipei City, Taiwan 104",25.0643006,121.5341193,"行政里"
"64",80672079,"長城保全股份有限公司","臺北市中山區長安東路2段189號5樓","No. 189, Section 2, Chang'an E Rd, Zhongshan District, Taipei City, Taiwan 104",25.0484081,121.5429634,"力行里"
"65",84703721,"歐艾斯保全股份有限公司","臺北市松山區八德路3段20號10樓之2","No. 20, Section 3, Bade Rd, Songshan District, Taipei City, Taiwan 105",25.0480002,121.551044,"敦化里"
"66",84938375,"東京都保全股份有限公司","臺北市中正區忠孝東路1段55號3樓","No. 55, Section 1, Zhongxiao E Rd, Zhongzheng District, Taipei City, Taiwan 100",25.044346,121.526123,"梅花里"
"67",86007501,"霖園保全股份有限公司","臺北市松山區南京東路4段53巷10弄2號","No. 2, Alley 10, Lane 53, Section 4, Nanjing E Rd, Songshan District, Taipei City, Taiwan 105",25.0534178,121.5511978,"中華里"
"68",89456143,"昇陽保全股份有限公司","臺北市大安區忠孝東路4段289號10樓之3","No. 289, Section 4, Zhongxiao E Rd, Da’an District, Taipei City, Taiwan 106",25.041701,121.554714,"華聲里"
"69",89969642,"中信保全股份有限公司","臺北市信義區忠孝東路4段560號2樓之2","No. 560, Section 4, Zhongxiao E Rd, Xinyi District, Taipei City, Taiwan 110",25.04106,121.563893,"興隆里"
"70",96965641,"復興保全股份有限公司","臺北市大同區民權西路148號2樓","No. 148, Minquan W Rd, Datong District, Taipei City, Taiwan 103",25.0627648,121.5152953,"民權里"
"71",97318159,"華泰保全股份有限公司","臺北市中山區民權東路2段26號2樓","No. 26, Section 2, Minquan E Rd, Zhongshan District, Taipei City, Taiwan 104",25.0624897,121.5288217,"新生里"
"72",97439718,"天下保全股份有限公司","臺北市中正區中山北路1段2號6樓","No. 2, Section 1, Zhongshan North Road, Zhongzheng District, Taipei City, Taiwan 100",25.0460568,121.5194939,"黎明里"
