CID,CNAME,CADDR,Response_Address,Response_X,Response_Y
24457675,之道室內裝修設計工程有限公司,臺北市大安區安和路2段241號4樓,臺北市大安區全安里6鄰安和路二段241號,305547.325,2768649.295
24458668,元鼎國際室內裝修有限公司,臺北市大安區金華街162之4號,臺北市大安區錦安里16鄰金華街162之4號,303537.356,2769170.324
24461621,賀揚室內裝修工程股份有限公司,臺北市中山區長安東路2段142號5樓之6,臺北市中山區朱崙里1鄰長安東路二段142號,304223.938,2771232.769
24462826,空間大賞室內裝修有限公司,臺北市大安區敦化南路2段55巷8號,臺北市大安區義安里9鄰敦化南路二段55巷8號,305468.494,2769359.958
24463557,晟祐室內裝修工程有限公司,臺北市文山區木新路2段111巷7號,臺北市文山區木新里30鄰木新路二段111巷7號,307569.596,2764126.312
24464248,碩耘室內裝修有限公司,臺北市中山區建國北路2段86號11樓,臺北市中山區中央里1鄰建國北路二段86號,304131.314,2772092.067
24466153,奇瓦室內裝修工程股份有限公司,臺北市內湖區內湖路2段231號1樓,臺北市內湖區湖濱里23鄰內湖路二段231號,309430.836,2774970.752
24467300,早稻田室內裝修設計有限公司,臺北市松山區南京東路5段70號11樓之4,臺北市松山區吉祥里14鄰南京東路五段70號,306596.08,2771574.126
24467580,京園室內裝修工程股份有限公司,臺北市信義區基隆路2段17號11樓之1,臺北市信義區景聯里1鄰基隆路二段17號,306428.238,2769443.028
24468574,森陽室內裝修設計有限公司,臺北市松山區民生東路5段171號7樓之7,臺北市松山區富錦里6鄰民生東路五段171號,306978.467,2772516.112
24469270,點成科技室內裝修股份有限公司,臺北市松山區南京東路5段62號8樓,臺北市松山區吉祥里16鄰南京東路五段62號,306560.129,2771574.759
24471297,清澤室內裝修設計有限公司,臺北市信義區松德路273號,臺北市信義區松友里20鄰松德路273號,308001.682,2769536.193
24471992,真彩室內裝修有限公司,臺北市內湖區康樂街204之8號,臺北市內湖區內溝里8鄰康樂街204之8號,312712.483,2774386.057
24472177,禾渥意匠室內裝修設計工程有限公司,臺北市中山區南京東路3段189號4樓,臺北市中山區復華里11鄰南京東路三段189號,304710.237,2771656.457
24473507,全威室內裝修設計有限公司,臺北市南港區舊莊街1段145巷6弄2號,臺北市南港區舊莊里9鄰舊莊街一段145巷6弄2號,312633.777,2770371.827
24473680,翰龍室內裝修工程有限公司,臺北市內湖區內湖路1段91巷35弄4號2樓,臺北市內湖區西安里17鄰內湖路一段91巷35弄4號,306737.942,2775569.083
24473892,佶事室內裝修設計有限公司,臺北市松山區復興北路333號10樓,臺北市松山區民有里5鄰復興北路333號,304927.749,2772512.192
24474132,方元室內裝修設計有限公司,臺北市大安區和平東路2段107巷4號1樓,臺北市大安區龍生里12鄰和平東路二段107巷4號,304526.535,2768748.117
24475483,萇源創意室內裝修設計工程有限公司,臺北市大安區敦化南路2段267號14樓之2,臺北市大安區全安里2鄰敦化南路二段267號,305414.628,2768692.001
24475651,晟藝室內裝修設計工程有限公司,臺北市大安區瑞安街136號2樓,臺北市大安區龍圖里15鄰瑞安街136號,304709.049,2769146.753
24477686,君遠室內裝修有限公司,臺北市信義區松德路34號8樓,臺北市信義區廣居里29鄰松德路34號,308214.645,2770234.287
24479523,采宸室內裝修有限公司,臺北市大安區和平東路3段109號2樓之1,臺北市大安區全安里5鄰和平東路三段109號,305623.104,2768614.951
24481078,亞力室內裝修有限公司,臺北市信義區松仁路253巷9弄2號1樓,臺北市信義區三犁里7鄰松仁路253巷9弄2號,307517.827,2768769.461
24481231,正達室內裝修有限公司,臺北市大安區安居街98巷13號,臺北市大安區黎元里10鄰安居街98巷13號,305750.267,2768057.878
24481942,居琦室內裝修設計有限公司,臺北市士林區中正路365巷23號1樓,臺北市士林區福德里12鄰中正路365巷23號,302661.819,2776242.729
24482626,十彥室內裝修有限公司,臺北市大安區仁愛路3段28號7樓之2,臺北市大安區民炤里1鄰仁愛路三段28號,304121.549,2770054.368
24483596,宏舍室內裝修有限公司,臺北市大同區長安西路82號7樓之3,臺北市大同區建明里2鄰長安西路82號,302385.386,2771449.73
24485052,金岱室內裝修有限公司,臺北市中山區建國北路1段55號10樓之2,臺北市中山區力行里30鄰建國北路一段55號,304196.023,2771466.023
24486101,昇煬室內裝修設計有限公司,臺北市內湖區康寧路1段206號1樓,臺北市內湖區紫雲里2鄰康寧路一段206號,310061.917,2774604.195
24487214,大以室內裝修有限公司,臺北市大安區仁愛路4段266巷15弄16號7樓,臺北市大安區敦煌里16鄰仁愛路四段266巷15弄16號,305892.254,2769939.527
24489135,上繹室內裝修有限公司,臺北市大安區青田街7巷1號,臺北市大安區龍安里9鄰青田街7巷1號,303695.91,2769003.741
24489769,大興室內裝修設計工程有限公司,臺北市大同區重慶北路2段104號2樓,臺北市大同區延平里17鄰重慶北路二段104號,301816.626,2772230.15
24491060,只設計部室內裝修設計工程有限公司,臺北市松山區八德路3段12巷7弄2號4樓,臺北市松山區敦化里17鄰八德路三段12巷7弄2號,305577.09,2771103.604
24492835,文彩田室內裝修有限公司,臺北市大安區文昌街210巷11弄5號,臺北市大安區通化里6鄰文昌街210巷11弄5號,306020.488,2769440.971
24494236,墨岩欣業室內裝修有限公司,臺北市中山區中山北路2段39巷6之1號7樓,臺北市中山區康樂里4鄰中山北路二段39巷6之1號,302814.185,2771852.187
24494427,慶空間室內裝修設計有限公司,臺北市中正區寧波西街32號（3樓）,臺北市中正區南福里23鄰寧波西街32號,302291.668,2769312.489
24496065,頂石室內裝修設計有限公司,臺北市中正區衡陽路6號5樓之4,臺北市中正區黎明里9鄰衡陽路6號,301842.722,2770553.471
24496213,藝軒室內裝修設計工程有限公司,臺北市大安區金山南路2段13巷13號4樓,臺北市大安區永康里6鄰金山南路二段13巷13號,303294.192,2769583.799
24499393,福研室內裝修有限公司,臺北市中正區仁愛路1段4號4樓,臺北市中正區東門里10鄰仁愛路一段4號,302642.816,2770151.582
24531247,棫樸室內裝修設計工程有限公司,臺北市大安區延吉街232-3號4樓,臺北市大安區光信里19鄰延吉街232之3號,306052.586,2769940.031
24532338,大展國際室內裝修有限公司,臺北市大安區東豐街7號3樓,臺北市大安區仁慈里14鄰東豐街7號,304910.414,2769892.931
24532409,合慶室內裝修工程有限公司,臺北市內湖區江南街65巷49號,臺北市內湖區瑞陽里11鄰江南街65巷49號,308401.495,2774371.419
24533929,科益室內裝修有限公司,臺北市大安區忠孝東路3段217巷3弄17號1樓,臺北市大安區昌隆里10鄰忠孝東路三段217巷3弄17號,304377.261,2770623.108
24535047,樹屋室內裝修設計有限公司,臺北市大安區樂利路5巷15弄5號1樓,臺北市大安區通安里12鄰樂利路5巷15弄5號,305683.449,2769115.223
24535736,品聿國際室內裝修工程有限公司,臺北市信義區松德路273號,臺北市信義區松友里20鄰松德路273號,308001.682,2769536.193
24536708,展羽室內裝修有限公司,臺北市內湖區金龍路109號3樓,臺北市內湖區金龍里18鄰金龍路109號,309605.619,2775394.05
24537220,森恒室內裝修有限公司,臺北市松山區延壽街7號1樓,臺北市松山區新東里8鄰延壽街7號,307386.048,2772257.815
24537299,菲鴻國際室內裝修有限公司,臺北市大安區大安路2段132巷3號1樓,臺北市大安區龍雲里10鄰大安路二段132巷3號,305081.46,2769211.757
24538369,宜樂室內裝修有限公司,臺北市松山區民族東路755之1號,臺北市松山區民福里25鄰民族東路755之1號,305455.698,2772801.486
24541961,吉森創新室內裝修有限公司,臺北市大同區太原路100號6樓,臺北市大同區建功里12鄰太原路100號,302033.314,2771691.418
24542053,橄欖樹室內裝修工程有限公司,臺北市內湖區康寧路3段56巷200號,臺北市內湖區南湖里11鄰康寧路三段56巷200號,311271.06,2773335.537
24543341,彩澄國際室內裝修工程有限公司,臺北市大安區仁愛路4段85號7樓,臺北市大安區仁愛里22鄰仁愛路四段85號,305292.001,2770134.671
24543807,權仕國際室內裝修股份有限公司,臺北市大安區安和路2段32巷19號1樓,臺北市大安區義安里6鄰安和路二段32巷19號,305592.198,2769415.474
24546348,眾成行室內裝修有限公司,臺北市中山區松江路283號5樓之1,臺北市中山區松江里5鄰松江路283號,303814.049,2772556.564
24546419,昱森室內裝修有限公司,臺北市大同區錦西街85之1號1樓,臺北市大同區民權里14鄰錦西街85之1號,301982.257,2772492.373
24548009,元育室內裝修設計有限公司,臺北市南港區忠孝東路6段278巷20號2樓,臺北市南港區聯成里5鄰忠孝東路六段278巷20號,309466.694,2771289.265
24548248,元鎮室內裝修設計有限公司,臺北市士林區中山北路5段529號3樓,臺北市士林區福林里14鄰中山北路五段529號,303241.125,2776308.764
24548985,久輝室內裝修有限公司,臺北市南港區東新街77巷15弄4號,臺北市南港區聯成里14鄰東新街77巷15弄4號,309407.115,2771134.151
24549056,超大室內裝修工程有限公司,臺北市內湖區民權東路6段47巷32號5樓,臺北市內湖區湖興里10鄰民權東路六段47巷32號,309230.706,2773761.484
24549372,種子室內裝修設計有限公司,臺北市士林區延平北路5段136巷27弄12號1樓,臺北市士林區福順里13鄰延平北路五段136巷27弄12號,301595.51,2775015.956
24549823,於易室內裝修設計有限公司,臺北市中山區中山北路2段36巷30號2樓,臺北市中山區民安里14鄰中山北路二段36巷30號,302562.41,2771886.903
24550314,氛圍室內裝修有限公司,臺北市信義區虎林街132巷82號3樓,臺北市信義區廣居里10鄰虎林街132巷82號,307951.051,2770379.619
24550320,大紘室內裝修設計有限公司,臺北市大安區通安街146號,臺北市大安區法治里11鄰通安街146號,305754.721,2768999.696
24551480,森境室內裝修設計工程有限公司,臺北市中正區信義路2段247號3樓,臺北市中正區三愛里15鄰信義路二段247號,303610.166,2769631.923
24551708,長德室內裝修有限公司,臺北市中山區吉林路119巷2號5樓,臺北市中山區中吉里17鄰吉林路119巷2號,303524.661,2772169.425
24551926,柏華室內裝修有限公司,臺北市中山區農安街227巷26號,臺北市中山區行政里1鄰農安街227巷26號,303851.967,2773200.566
24552306,富達室內裝修設計工程有限公司,臺北市文山區木柵路4段35之8號,臺北市文山區萬芳里1鄰木柵路四段35之8號,307700.258,2765312.924
24555599,奇果室內裝修設計有限公司,臺北市信義區莊敬路408號2樓,臺北市信義區三張里20鄰莊敬路408號,307124.19,2768911.332
24556529,新創空間室內裝修有限公司,臺北市信義區吳興街363之2號,臺北市信義區惠安里7鄰吳興街363之2號,307182.517,2768743.181
24556838,長韋室內裝修有限公司,臺北市文山區辛亥路7段69巷6號,臺北市文山區樟文里21鄰辛亥路七段69巷6號,305954.339,2763931.766
24557484,舍記室內裝修設計有限公司,臺北市中山區合江街102巷2號,臺北市中山區江山里1鄰合江街102巷2號,304394.374,2772387.67
24558483,莫瓦室內裝修有限公司,臺北市大安區信義路4段279號6樓之1,臺北市大安區敦煌里7鄰信義路四段279號,305978.319,2769585.439
24559820,羿居室內裝修工程有限公司,臺北市中正區丹陽街39號1樓,臺北市中正區東門里6鄰丹陽街39號,302923.37,2770241.889
24559841,正陽國際室內裝修設計工程有限公司,臺北市中山區南京東路2段174號12樓,臺北市中山區朱園里1鄰南京東路二段174號,303972.346,2771625
24560586,意堂室內裝修工程有限公司,臺北市大安區建國南路1段291巷4號12樓,臺北市大安區和安里19鄰建國南路一段291巷4號,304320.844,2769829.146
24561831,汶羲室內裝修工程有限公司,臺北市士林區承德路4段292巷7號1樓,臺北市士林區後港里6鄰承德路四段292巷7號,302370.994,2775763.802
24562135,竹展室內裝修有限公司,臺北市中山區伊通街19巷32號1樓,臺北市中山區朱園里5鄰伊通街19巷32號,304047.43,2771296.282
24563541,弘家室內裝修設計有限公司,臺北市松山區南京東路5段59巷31弄3號,臺北市松山區東光里15鄰南京東路五段59巷31弄3號,306451.861,2771822.605
24563839,集思創意室內裝修有限公司,臺北市松山區復興北路33號7樓之2,臺北市松山區中正里16鄰復興北路33號,304918.912,2771431.623
24565082,窄門室內裝修設計有限公司,臺北市中山區中山北路1段83巷18號5樓之2,臺北市中山區正得里10鄰中山北路一段83巷18號,302810.902,2771429.727
24565597,均哲室內裝修設計有限公司,臺北市中山區建國北路3段81巷12號4樓,臺北市中山區行孝里4鄰建國北路三段81巷12號,304244.083,2773141.736
24567568,竹域室內裝修有限公司,臺北市松山區延壽街7號1樓,臺北市松山區新東里8鄰延壽街7號,307386.048,2772257.815
24571893,豪岳室內裝修工程有限公司,臺北市大安區忠孝東路3段305號6樓之1,臺北市大安區誠安里10鄰忠孝東路三段305號,304847.059,2770527.145
24572865,瑞奧室內裝修工程有限公司,臺北市中山區中山北路3段27號6樓之2,臺北市中山區晴光里15鄰中山北路三段27號,302710.087,2773121.74
24573203,漢耕室內裝修設計有限公司,臺北市信義區忠孝東路5段431號7樓 ,臺北市信義區富臺里13鄰忠孝東路五段431號,308082.803,2770443.728
24573837,壹鈞室內裝修設計有限公司,臺北市信義區東興路39號9樓,臺北市信義區新仁里19鄰東興路39號,307160.964,2771219.755
24574245,巴尼室內裝修設計有限公司,臺北市松山區敦化北路309號11樓之2,臺北市松山區精忠里13鄰敦化北路309號,305467.92,2772389.434
24576102,智拓室內裝修設計有限公司,臺北市信義區光復南路547號4樓之2,臺北市信義區中興里7鄰光復南路547號,306271.279,2769391.205
24577019,嘉鑫室內裝修設計工程有限公司,臺北市信義區基隆路2段189號10樓之2,臺北市信義區黎順里18鄰基隆路二段189號,305836.331,2768638.368
24695352,空間美學室內裝修有限公司,臺北市文山區忠順街1段52號,臺北市文山區樟樹里7鄰忠順街一段52號,306550.98,2764144.09
24741829,華丰室內裝修工程有限公司,臺北市大同區重慶北路2段153號6樓之1,臺北市大同區雙連里30鄰重慶北路二段153號,301840.268,2772350.57
24744213,宇安室內裝修有限公司,臺北市文山區木新路2段79巷6弄16號5樓,臺北市文山區木新里29鄰木新路二段79巷6弄16號,307591.485,2764174.707
24744473,星旺室內裝修有限公司,臺北市內湖區新明路460巷17弄11號1樓,臺北市內湖區行善里5鄰新明路460巷17弄11號,308416.82,2771976.517
24745374,唐寅室內裝修設計工程有限公司,臺北市信義區大道路141號1樓,臺北市信義區中坡里11鄰大道路141號,308889.485,2770195.338
24747062,仲上室內裝修規劃設計有限公司,臺北市中山區南京東路3段189號4樓,臺北市中山區復華里11鄰南京東路三段189號,304710.237,2771656.457
24748490,霖璟室內裝修有限公司,臺北市中山區南京東路3段201號3樓,臺北市中山區復華里11鄰南京東路三段201號,304739.508,2771656.976
24749569,聖約翰室內裝修設計工程有限公司,臺北市大安區基隆路2段190號7樓之6,臺北市大安區虎嘯里12鄰基隆路二段190號,305707.32,2768559.806
24750447,江南國際室內裝修設計股份有限公司,臺北市中正區重慶南路3段16巷12號,臺北市中正區龍光里12鄰重慶南路三段16巷12號,301961.732,2769092.795
24751190,創舍室內裝修工程有限公司,臺北市中山區松江路152號6樓之5,臺北市中山區中吉里8鄰松江路152號,303762.733,2771885.645
24751380,士鋐室內裝修有限公司,臺北市士林區中山北路6段90號4樓,臺北市士林區忠誠里19鄰中山北路六段90號,302947.459,2777519.782
24752705,大英室內裝修設計工程有限公司,臺北市信義區忠孝東路4段512號4樓之4,臺北市信義區興隆里8鄰忠孝東路四段512號,306747.352,2770439.313
24754231,端倪室內裝修設計工程有限公司,臺北市內湖區成功路2段250巷12弄2號4樓,臺北市內湖區湖興里25鄰成功路二段250巷12弄2號,309507.589,2773206.012
24754252,智知之室內裝修工程有限公司,臺北市士林區天母東路22巷23號4樓之1,臺北市士林區天福里16鄰天母東路22巷23號,303710.039,2778841.782
24754393,佳昶精專室內裝修有限公司,臺北市松山區南京東路4段19號9樓之2,臺北市松山區中華里11鄰南京東路四段19號,305519.046,2771640.061
24755415,异衍室內裝修有限公司,臺北市松山區民權東路3段142號10樓之7,臺北市松山區民有里32鄰民權東路三段142號,305172.534,2772725.699
24757687,耘州室內裝修有限公司,臺北市中山區長安東路1段16號11樓,臺北市中山區正得里5鄰長安東路一段16號,302811.444,2771341.756
24760037,豐禾雅築室內裝修有限公司,臺北市北投區中央南路2段28號9樓之8,臺北市北投區八仙里5鄰中央南路二段28號,300433.43,2779774.164
24760228,琢邑室內裝修設計有限公司,臺北市萬華區萬大路423巷101弄9號3樓,臺北市萬華區忠貞里18鄰萬大路423巷101弄9號,300665.655,2768362.553
24760677,九田室內裝修有限公司,臺北市大安區復興南路2段148巷12號,臺北市大安區龍陣里3鄰復興南路二段148巷12號,304783.281,2769044.888
24762133,太硯室內裝修有限公司,臺北市信義區忠孝東路5段489號4樓,臺北市信義區永春里12鄰忠孝東路五段489號,308345.811,2770463.346
24766145,薇豐室內裝修設計工程有限公司,臺北市南港區園區街3之2號6樓之2,臺北市南港區三重里25鄰園區街3之2號,311739.337,2772220.871
24767236,奇典室內裝修設計有限公司,臺北市士林區後港街96號7樓,臺北市士林區前港里6鄰後港街96號,302634.127,2775427.426
24769543,宏喬室內裝修設計工程有限公司,臺北市內湖區內湖路1段203巷5號3樓,臺北市內湖區西康里19鄰內湖路一段203巷5號,306853.067,2775191.948
24770339,碩藝室內裝修有限公司,臺北市大安區忠孝東路3段305號6樓之1,臺北市大安區誠安里10鄰忠孝東路三段305號,304847.059,2770527.145
24771421,博一室內裝修設計工程有限公司,臺北市中山區合江街20巷14號1樓,臺北市中山區朱馥里2鄰合江街20巷14號,304336.302,2771990.156
24772511,聲菩室內裝修工程有限公司,臺北市北投區中山路47號4樓之8,臺北市北投區林泉里5鄰中山路47號,301593.653,2781247.418
24772625,弘盛室內裝修工程設計有限公司,臺北市中山區南京東路1段132巷21號6樓之4,臺北市中山區正義里16鄰南京東路一段132巷21號,303187.112,2771542.362
24773188,陳遵仁居室內裝修設計有限公司,臺北市士林區福林路199號2樓,臺北市士林區福志里1鄰福林路199號,303754.972,2776650.758
24774460,仲成室內裝修工程有限公司,臺北市大安區忠孝東路4段221號10樓,臺北市大安區建安里20鄰忠孝東路四段221號,305758.828,2770505.971
24775094,寬山室內裝修有限公司,臺北市大安區信義路4段279號8樓,臺北市大安區敦煌里7鄰信義路四段279號,305978.319,2769585.439
24775812,匯僑室內裝修設計有限公司,臺北市松山區南京東路4段75號12樓,臺北市松山區東勢里2鄰南京東路四段75號,305842.281,2771634.091
24777121,尚辰室內裝修有限公司,臺北市中山區錦州街46號9樓之1,臺北市中山區聚盛里16鄰錦州街46號,303047.175,2772545.623
24777733,大集國際室內裝修設計工程有限公司,臺北市中山區敬業一路128巷30號2樓,臺北市中山區成功里19鄰敬業一路128巷30號,305816.76,2775114.197
24778260,銘雅室內裝修設計工程有限公司,臺北市松山區復興南路1段63號10樓之2,臺北市松山區中崙里4鄰復興南路一段63號,304899.754,2770884.091
24779423,樂一室內裝修有限公司,臺北市松山區南京東路5段291巷5弄26號4樓,臺北市松山區安平里22鄰南京東路五段291巷5弄26號,307219.172,2771643.99
24781032,禾捷室內裝修設計有限公司,臺北市大安區和平東路3段396號1樓,臺北市大安區黎和里5鄰和平東路三段396號,306334.511,2767978.894
24782200,佳睿室內裝修設計有限公司,臺北市士林區葫蘆街80之1號1樓,臺北市士林區富光里21鄰葫蘆街80之1號,301298.823,2774916.717
24782291,辰境室內裝修設計有限公司,臺北市內湖區內湖路1段91巷35弄40號4樓,臺北市內湖區西安里20鄰內湖路一段91巷35弄40號,306594.205,2775563.149
24783545,鼎鎮室內裝修設計有限公司,臺北市萬華區雙園街152巷6號,臺北市萬華區綠堤里1鄰雙園街152巷6號,299611.696,2769360.896
24783952,嘉垣室內裝修設計股份有限公司,臺北市松山區復興北路309號5樓,臺北市松山區民有里1鄰復興北路309號,304926.19,2772385.015
24785001,莫克國際室內裝修設計有限公司,臺北市信義區吳興街118巷26弄15之1號,臺北市信義區景聯里9鄰吳興街118巷26弄15之1號,306511.079,2769213.473
24786022,大致室內裝修有限公司,臺北市大安區忠孝東路3段217巷4弄16號1樓,臺北市大安區昌隆里3鄰忠孝東路三段217巷4弄16號,304550.905,2770620.329
24786613,磐創室內裝修設計有限公司,臺北市南港區重陽路453號8樓,臺北市南港區三重里2鄰重陽路453號,311569.944,2772508.867
24786888,築川室內裝修設計有限公司,臺北市中山區長安東路2段246號9樓之3,臺北市中山區朱崙里15鄰長安東路二段246號,304800.834,2771223.557
24787562,圓禾室內裝修設計工程有限公司,臺北市士林區重慶北路4段236號3樓,臺北市士林區葫東里10鄰重慶北路四段236號,301578.61,2775440.619
24787872,丰合室內裝修有限公司,臺北市大安區東豐街40號3樓,臺北市大安區德安里10鄰東豐街40號,305133.691,2769870.728
24929204,寰邑室內裝修有限公司,臺北市大安區杭州南路2段61巷28號,臺北市大安區錦泰里7鄰杭州南路二段61巷28號,302863.702,2769203.84
24930687,楚喬室內裝修有限公司,臺北市內湖區洲子街183號3樓,臺北市內湖區西湖里13鄰洲子街183號,307221.248,2774925.634
24930693,大和新室內裝修設計有限公司,臺北市中山區建國北路2段66號4樓之2,臺北市中山區中央里12鄰建國北路二段66號,304127.152,2771913.262
24931721,摩而空間室內裝修設計有限公司,臺北市萬華區廣州街51號,臺北市萬華區仁德里18鄰廣州街51號,300997.148,2769909.903
24933072,沐堂室內裝修設計工程有限公司,臺北市中正區永春街268號,臺北市中正區富水里5鄰永春街268號,303261.691,2767343.313
24933208,墨菲室內裝修有限公司,臺北市信義區永吉路200巷81弄1號1樓,臺北市信義區五全里22鄰永吉路200巷81弄1號,307790.033,2770723.452
24934500,富耀室內裝修有限公司,臺北市中山區南京東路2段101號11樓,臺北市中山區中吉里1鄰南京東路二段101號,303742.122,2771669.712
24934635,綠享家室內裝修設計有限公司,臺北市北投區溫泉路65巷16號8樓之4,臺北市北投區長安里17鄰溫泉路65巷16號,300860.265,2780929.937
24935705,匠成室內裝修工程有限公司,臺北市大安區新生南路3段2號10樓,臺北市大安區龍坡里1鄰新生南路三段2號,303954.774,2768739.365
24936802,簡簡室內裝修工程股份有限公司,臺北市文山區興隆路4段110號5樓,臺北市文山區樟樹里15鄰興隆路四段110號,306742.727,2764022.831
24937561,九立方室內裝修設計有限公司,臺北市中山區南京東路2段101號11樓,臺北市中山區中吉里1鄰南京東路二段101號,303742.122,2771669.712
24938338,百世國際室內裝修設計有限公司,臺北市大安區忠孝東路3段305號6樓之1,臺北市大安區誠安里10鄰忠孝東路三段305號,304847.059,2770527.145
24940762,創瞱室內裝修有限公司,臺北市中山區長春路327巷5號1樓,臺北市中山區龍洲里1鄰長春路327巷5號,304845.625,2771996.59
24941299,雙適室內裝修設計有限公司,臺北市松山區八德路2段374號7樓,臺北市松山區中崙里6鄰八德路二段374號,305096.515,2771200.543
24943389,全能屋室內裝修股份有限公司,臺北市士林區天母西路3號3樓之8,臺北市士林區天玉里2鄰天母西路3號,303373.588,2779060.816
24944232,佶田室內裝修設計有限公司,臺北市大安區和平東路3段63號8樓,臺北市大安區全安里1鄰和平東路三段63號,305424.484,2768626.223
24944535,唯楓室內裝修設計有限公司,臺北市大安區和平東路3段308巷15弄3號3樓,臺北市大安區黎孝里19鄰和平東路三段308巷15弄3號,306136.117,2768104.951
24946652,瑞成室內裝修有限公司,臺北市中山區錦州街25號5樓,臺北市中山區聚葉里13鄰錦州街25號,302996.039,2772570.428
24947408,大家室內裝修有限公司,臺北市大安區信義路4段258號11樓之3,臺北市大安區通安里3鄰信義路四段258號,305903.853,2769542.869
24951795,麗丞室內裝修工程有限公司,臺北市中山區松江路75之1號7樓,臺北市中山區朱園里10鄰松江路75之1號,303799.225,2771386.766
24952529,鴻鈞室內裝修有限公司,臺北市松山區民生東路5段209號1樓,臺北市松山區新東里16鄰民生東路五段209號,307175.221,2772461.898
24952942,諾思室內裝修設計有限公司,臺北市中正區羅斯福路2段30巷12號,臺北市中正區南福里5鄰羅斯福路二段30巷12號,302556.318,2768979.293
24953724,棣寶室內裝修設計有限公司,臺北市信義區基隆路2段131之12號2樓,臺北市信義區嘉興里4鄰基隆路二段131之12號,306168.559,2768964.696
24954272,呈境室內裝修設計有限公司,臺北市大安區新生南路3段10巷1號1樓,臺北市大安區龍坡里3鄰新生南路三段10巷1號,303930.354,2768667.092
24955048,川沃室內裝修股份有限公司,臺北市中山區南京東路2段101號11樓,臺北市中山區中吉里1鄰南京東路二段101號,303742.122,2771669.712
24955069,十一日晴室內裝修設計有限公司,臺北市文山區木新路3段243巷4弄10號2樓,臺北市文山區樟新里13鄰木新路三段243巷4弄10號,306369.985,2763727.183
24955407,新悅室內裝修設計有限公司,臺北市萬華區中華路1段202號6樓之3,臺北市萬華區仁德里5鄰中華路一段202號,301130.167,2770089.489
24955820,宇椽室內裝修有限公司,臺北市中山區長春路100號4樓之5,臺北市中山區中原里6鄰長春路100號,303266.666,2771950.519
24956172,翰騰室內裝修工程股份有限公司,臺北市大同區市民大道1段209號10樓,臺北市大同區建明里25鄰市民大道一段209號,302301.98,2771293.2
24956362,築影室內裝修設計有限公司,臺北市信義區忠孝東路5段474號4樓,臺北市信義區廣居里26鄰忠孝東路五段474號,308240.337,2770405.731
24956659,信扶室內裝修工程有限公司,臺北市南港區八德路4段871之3號,臺北市南港區玉成里5鄰八德路四段871之3號,308539.332,2771543.596
24957117,本家室內裝修設計有限公司,臺北市大同區南京西路163號2樓之2,臺北市大同區朝陽里8鄰南京西路163號,301772.788,2771873.054
24958397,台北利境創意室內裝修設計股份有限公司,臺北市大安區復興南路1段200號12樓,臺北市大安區義村里22鄰復興南路一段200號,304843.425,2770283.987
24959207,京築聯合室內裝修有限公司,臺北市松山區南京東路5段343號3樓,臺北市松山區安平里23鄰南京東路五段343號,307274.939,2771608.233
24959332,一生室內裝修有限公司,臺北市大同區南京西路163號2樓之73,臺北市大同區朝陽里8鄰南京西路163號,301772.788,2771873.054
24961040,拾墨室內裝修設計工程股份有限公司,臺北市信義區仁愛路4段520之1號3樓,臺北市信義區興隆里2鄰仁愛路四段520之1號,306682.227,2770022.504
24961891,活創意室內裝修國際有限公司,臺北市大安區忠孝東路4段221號8樓,臺北市大安區建安里20鄰忠孝東路四段221號,305758.828,2770505.971
24962110,大森室內裝修設計有限公司,臺北市中正區仁愛路2段71號12樓,臺北市中正區幸市里10鄰仁愛路二段71號,303580.588,2770135.873
24962391,京亞室內裝修有限公司,臺北市中山區新生北路2段96號12樓之10,臺北市中山區聚盛里15鄰新生北路二段96號,303194.146,2772419.044
24963146,創意無限室內裝修設計有限公司,臺北市信義區松德路10號7樓,臺北市信義區廣居里29鄰松德路10號,308266.579,2770280.304
24963618,奇非空間室內裝修有限公司,臺北市內湖區新明路402號3樓,臺北市內湖區週美里14鄰新明路402號,308488.956,2771956.837
24963814,利繹行室內裝修工程有限公司,臺北市文山區和興路69號,臺北市文山區試院里4鄰和興路69號,305352.473,2764232.132
24964996,十匯室內裝修設計有限公司,臺北市士林區忠誠路1段119號4樓,臺北市士林區名山里13鄰忠誠路一段119號,303350.61,2777541.969
24966410,百盛室內裝修設計工程有限公司,臺北市中正區汀州路2段259號1樓,臺北市中正區頂東里17鄰汀州路二段259號,302824.727,2768412.713
24966853,聿境室內裝修有限公司,臺北市松山區八德路2段346巷7弄16號1樓,臺北市松山區中崙里12鄰八德路二段346巷7弄16號,305016.64,2771061.086
24967092,宅美室內裝修設計工程有限公司,臺北市中山區南京東路3段118號7樓之2,臺北市中山區力行里26鄰南京東路三段118號,304516.25,2771617.16
24967179,品居室內裝修有限公司,臺北市中正區師大路136號1樓,臺北市中正區頂東里2鄰師大路136號,303182.258,2768201.811
24971928,宏佳騰室內裝修有限公司,臺北市內湖區內湖路3段232號,臺北市內湖區碧山里19鄰內湖路三段232號,309388.056,2775693.68
24972320,峻邦室內裝修有限公司,臺北市北投區中央北路3段40巷38號4樓,臺北市北投區桃源里17鄰中央北路三段40巷38號,298888.975,2781327.582
24972335,祥盛室內裝修工程有限公司,臺北市北投區中央北路3段90號1樓,臺北市北投區桃源里9鄰中央北路三段90號,298837.392,2781144.916
24973545,大啟室內裝修設計有限公司,臺北市士林區社中街406號,臺北市士林區永倫里15鄰社中街406號,300729.938,2776071.86
