CID,CNAME,CADDR,Response_Address,Response_X,Response_Y
12947585,立新資產管理股份有限公司,臺北市中山區復興北路420號6樓,臺北市中山區下埤里2鄰復興北路420號,304867.453,2772823.414
12949459,遠泰事業有限公司,臺北市萬華區西寧南路３０號１０樓,臺北市萬華區福星里14鄰西寧南路30號,301130.953,2770956.163
12954662,環球資產管理股份有限公司,臺北市松山區復興北路57號7樓之6,臺北市松山區中正里20鄰復興北路57號,304912.496,2771478.752
12956958,震南國際有限公司,臺北市大安區信義路4段279號5樓,臺北市大安區敦煌里7鄰信義路四段279號,305978.319,2769585.439
12957540,德宏國際股份有限公司,臺北市大安區安和路２段１９７號２樓,臺北市大安區全安里17鄰安和路二段197號,305532.802,2768860.608
12962712,友眾投資顧問股份有限公司,臺北市中山區民生東路1段42號11樓之10,臺北市中山區中山里11鄰民生東路一段42號,302912.302,2772296.452
12965767,名信資產管理服務股份有限公司,臺北市信義區忠孝東路５段１之２號１４樓,臺北市信義區興雅里1鄰忠孝東路五段1之2號,307009.02,2770470.931
12965865,嘉祥財信管理股份有限公司,臺北市中山區松江路318號4樓,臺北市中山區新生里3鄰松江路318號,303763.726,2772603.59
12973513,國際財務管理顧問有限公司,臺北市松山區南京東路5段15之4號,臺北市松山區東光里5鄰南京東路五段15之4號,306286.388,2771624.841
12975202,亞經行銷管理股份有限公司,臺北市大安區忠孝東路４段１８３號１２樓之７,臺北市大安區建安里18鄰忠孝東路四段183號,305589.793,2770508.282
12975358,典正資訊股份有限公司,臺北市松山區南京東路5段341號4樓,臺北市松山區安平里23鄰南京東路五段341號,307267.847,2771608.12
12976103,五角大廈國際股份有限公司,臺北市大安區新生南路２段３０巷２１號１樓,臺北市大安區福住里10鄰新生南路二段30巷21號,303579.079,2769353.907
12976547,華倫理財顧問有限公司,臺北市松山區敦化北路309號7樓之3,臺北市松山區精忠里13鄰敦化北路309號,305467.92,2772389.434
12976791,富華實業有限公司,臺北市松山區南京東路４段１８６號１３樓之６,臺北市松山區復勢里21鄰南京東路四段186號,306249.124,2771582.009
12977383,長冠百業有限公司,臺北市松山區南京東路３段３０３巷５號３樓,臺北市松山區中正里26鄰南京東路三段303巷5號,305152.989,2771711.206
12981289,水濂洞企業有限公司,臺北市士林區重慶北路4段215號4樓,臺北市士林區葫東里7鄰重慶北路四段215號,301556.514,2775293.631
13028207,冠銓國際實業有限公司,臺北市中山區長春路２５８巷６號８樓之２,臺北市中山區復華里21鄰長春路258巷6號,304375.052,2771884.232
13082052,元大資訊顧問有限公司,臺北市中正區忠孝東路１段１７６號２樓之１,臺北市中正區幸福里7鄰忠孝東路一段176號,303119.025,2770738.956
13085847,台灣三徑智慧財產權保護有限公司,臺北市士林區天母西路３號７樓之４,臺北市士林區天玉里2鄰天母西路3號,303373.588,2779060.816
13087681,安信企業諮詢股份有限公司,臺北市萬華區西寧南路２０４號,臺北市萬華區仁德里4鄰西寧南路204號,301083.752,2770146.054
13096627,正丞企業管理顧問有限公司,臺北市大同區太原路１００號４樓,臺北市大同區建功里12鄰太原路100號,302033.314,2771691.418
13098385,寰辰資產管理股份有限公司,臺北市信義區忠孝東路5段550號7樓,臺北市信義區松光里10鄰忠孝東路五段550號,308520.774,2770535.638
13107032,宏順傑有限公司,臺北市中山區林森北路４１０號地下１樓,臺北市中山區聚盛里5鄰林森北路410號,303011.891,2772475.024
13108975,晟暘科技國際行銷顧問有限公司,臺北市中山區中山北路１段１５２號６樓,臺北市中山區民安里9鄰中山北路一段152號,302696.264,2771636.981
13117432,泳宏數位科技股份有限公司,臺北市大同區承德路１段５１號４樓之２,臺北市大同區建泰里10鄰承德路一段51號,302210.9,2771593.156
13118024,和融有限公司,臺北市萬華區東園街8號,臺北市萬華區忠德里1鄰東園街8號,300005.225,2768948.312
13119804,柏盛事業有限公司,臺北市萬華區桂林路246巷42弄38號2樓,臺北市萬華區柳鄉里14鄰桂林路246巷42弄38號,299680.256,2769871.94
13120513,怡富資融股份有限公司,臺北市中山區南京東路2段53號2樓,臺北市中山區中原里1鄰南京東路二段53號,303443.417,2771675.394
13123526,勝山財務股份有限公司,臺北市松山區敦化北路167號17樓,臺北市松山區中華里4鄰敦化北路167號,305435.826,2771949.804
13125159,康朋有限公司,臺北市松山區南京東路5段60號8樓,臺北市松山區吉祥里16鄰南京東路五段60號,306551.725,2771574.974
13127311,興格順企業股份有限公司,臺北市中正區延平南路5號1樓,臺北市中正區光復里2鄰延平南路5號,301554.321,2771017.75
13131862,立富資產管理股份有限公司,臺北市大安區信義路4段279號6樓之1,臺北市大安區敦煌里7鄰信義路四段279號,305978.319,2769585.439
13135918,力富資產管理股份有限公司,臺北市大安區信義路4段279號6樓之1,臺北市大安區敦煌里7鄰信義路四段279號,305978.319,2769585.439
13138485,高寶行銷顧問有限公司,臺北市文山區景興路２２２號３樓,臺北市文山區景行里21鄰景興路222號,304843.373,2764901.692
13138984,創億國際企業有限公司,臺北市大安區忠孝東路４段１６２號８樓之１,臺北市大安區建倫里1鄰忠孝東路四段162號,305528.159,2770463.213
13182171,巨京國際行銷有限公司,臺北市松山區民權東路３段１４４號９樓之６,臺北市松山區民有里32鄰民權東路三段144號,305211.7,2772740.723
14005049,聯晟汽車股份有限公司,臺北市中正區延平南路5號,臺北市中正區光復里2鄰延平南路5號,301554.321,2771017.75
16091890,台新租賃股份有限公司,臺北市中山區德惠街9號2樓之2,臺北市中山區圓山里9鄰德惠街9號,302928.973,2773279.004
16145565,富邦行銷股份有限公司,臺北市中正區襄陽路9號17樓,臺北市中正區黎明里11鄰襄陽路9號,302037.35,2770695.194
16159639,殷振實業有限公司,臺北市信義區基隆路1段163號5樓之3,臺北市信義區興雅里6鄰基隆路一段163號,307035.346,2770521.194
16187092,祿加資產開發股份有限公司,臺北市信義區松仁路１０１號１樓,臺北市信義區安康里9鄰松仁路101號,307387.803,2769881.418
16554104,浤順資產管理有限公司,臺北市中正區南昌路1段80號3樓,臺北市中正區龍福里18鄰南昌路一段80號,302205.144,2769304.134
16582397,強兆企業有限公司,臺北市大安區信義路４段２６５巷１２弄１７號６樓之１,臺北市大安區敦煌里12鄰信義路四段265巷12弄17號,305899.547,2769736.648
16606089,同發蔚理工程顧問股份有限公司,臺北市中山區南京東路２段１４０號４樓,臺北市中山區朱園里8鄰南京東路二段140號,303865.398,2771624.485
16612218,美新企劃行銷有限公司,臺北市內湖區新湖一路157號1樓,臺北市內湖區湖元里18鄰新湖一路157號,308274.035,2772402.98
16612723,菩提行管理顧問有限公司,臺北市南港區忠孝東路６段２３０號３樓,臺北市南港區聯成里6鄰忠孝東路六段230號,309289.655,2771306.521
16673191,士鑫國際寬頻電信股份有限公司,臺北市中山區中山北路3段27號12樓之1,臺北市中山區晴光里15鄰中山北路三段27號,302710.087,2773121.74
16748572,英屬維爾京群島商聯合財信開發有限公司,臺北市北投區裕民六路２號２樓,臺北市北投區裕民里22鄰裕民六路2號,302155.272,2778444.526
16787390,慶瑜資訊服務股份有限公司,臺北市中正區青島西路１１號６樓之１,臺北市中正區黎明里4鄰青島西路11號,302244.771,2770860.418
16844548,和潤企業股份有限公司,臺北市中山區松江路121號15樓,臺北市中山區中央里8鄰松江路121號,303803.838,2771716.175
16862926,元富國際有限公司,臺北市信義區光復南路４４５號３樓,臺北市信義區正和里21鄰光復南路445號,306278.128,2769819.579
16988312,中華資產管理股份有限公司,臺北市中山區南京東路3段189號8樓,臺北市中山區復華里11鄰南京東路三段189號,304710.237,2771656.457
20896434,日盛國際租賃股份有限公司,臺北市中山區松江路68號7樓,臺北市中山區興亞里14鄰松江路68號,303756.146,2771339.054
22021319,秀林資訊服務有限公司,臺北市信義區基隆路１段４３２號５樓之６,臺北市信義區中興里9鄰基隆路一段432號,306485.246,2769628.588
23012794,上嫺有限公司,臺北市中山區建國北路2段33號5樓,臺北市中山區朱馥里3鄰建國北路二段33號,304204.491,2771982.163
23030033,冠亞企業管理顧問有限公司,臺北市大安區仁愛路4段230號3樓之3,臺北市大安區敦煌里17鄰仁愛路四段230號,305720.417,2770045.671
23039409,敏達不動產經紀有限公司,臺北市北投區立農街2段265號1樓,臺北市北投區東華里17鄰立農街二段265號,301899.339,2779043.945
23528130,裕融企業股份有限公司,臺北市大安區敦化南路2段2號15樓,臺北市大安區住安里19鄰敦化南路二段2號,305344.986,2769547.481
23756020,聯合財信資產管理股份有限公司,臺北市北投區裕民六路2號3樓,臺北市北投區裕民里22鄰裕民六路2號,302155.272,2778444.526
23826573,新光資產管理股份有限公司,臺北市中山區南京東路2段123號11樓,臺北市中山區中央里8鄰南京東路二段123號,303852.334,2771668.627
23994986,勇鉅實業股份有限公司,臺北市中山區民權東路2段186號,臺北市中山區松江里20鄰民權東路二段186號,304059.451,2772776.984
27231356,遠銀資產管理股份有限公司,臺北市大安區敦化南路2段207號17樓,臺北市大安區全安里14鄰敦化南路二段207號,305430.665,2768770.912
27240931,富邦資產管理股份有限公司,臺北市中山區民安里中山北路2段50號4樓,臺北市中山區民安里17鄰中山北路二段50號,302673.992,2772071.185
27255595,華南金資產管理股份有限公司,臺北市中山區長安東路1段18號4樓,臺北市中山區正得里5鄰長安東路一段18號,302839.112,2771334.405
27294859,東昇資產管理股份有限公司,臺北市大安區羅斯福路2段91號16樓,臺北市大安區古莊里6鄰羅斯福路二段91號,302889.439,2768672.211
27310555,石之物語珠寶業股份有限公司,臺北市中正區重慶南路２段５９號９樓之２,臺北市中正區龍福里21鄰重慶南路二段59號,301976.377,2769286.666
27313737,海年實業有限公司,臺北市大安區大安路１段３１巷８號１樓,臺北市大安區光武里11鄰大安路一段31巷8號,305166.391,2770754.735
27313841,中華管理顧問有限公司,臺北市大安區安和路２段２１號５樓,臺北市大安區通安里1鄰安和路二段21號,305766.851,2769457.18
27314166,天曜國際有限公司,臺北市中正區中華路１段５９號７樓,臺北市中正區建國里6鄰中華路一段59號,301314.298,2770452.282
27316349,皇家國際徵信有限公司,臺北市松山區復興北路３０１號１２樓,臺北市松山區民有里1鄰復興北路301號,304927.213,2772332.231
27319021,鈺傑企業管理顧問股份有限公司,臺北市松山區敦化北路６號１１樓,臺北市松山區中正里10鄰敦化北路6號,305350.65,2771471.13
27320385,四季旅館系統股份有限公司,臺北市中山區民生東路２段１５１之１號,臺北市中山區松江里11鄰民生東路二段151之1號,304034.761,2772321.818
27325380,第一金融資產管理股份有限公司,臺北市中正區忠孝東路2段94號7樓,臺北市中正區幸市里1鄰忠孝東路二段94號,303488.987,2770630.228
27325614,金點財務管理顧問股份有限公司,臺北市信義區松德路１７１號６樓之５,臺北市信義區安康里21鄰松德路171號,308004.302,2769872.604
27326297,盛來開發股份有限公司,臺北市大安區敦化南路2段46號3樓,臺北市大安區住安里20鄰敦化南路二段46號,305343.965,2769365.467
27328324,華亞國際行銷有限公司,臺北市大同區民權東路２段４６號１２樓之１,找不到指定的門牌地址。,,
27329225,富御國際企業股份有限公司,臺北市松山區南京東路４段１８３號２樓,臺北市松山區東勢里14鄰南京東路四段183號,306147.623,2771626.917
27330481,板銀行銷顧問有限公司,臺北市大同區長安西路４５之１號２樓之３,臺北市大同區建泰里7鄰長安西路45之1號,302272.021,2771499.644
27330763,昌祥財務管理顧問有限公司,臺北市中山區南京東路３段１８９號８樓,臺北市中山區復華里11鄰南京東路三段189號,304710.237,2771656.457
27335042,中駿實業股份有限公司,臺北市大安區信義路４段６號１６樓之２,臺北市大安區住安里3鄰信義路四段6號,304909.961,2769557.308
27336696,法興國際資產管理股份有限公司,臺北市北投區北投路1段59號7樓,臺北市北投區八仙里4鄰北投路一段59號,300486.978,2779822.275
27337772,宇恆財信管理股份有限公司,臺北市松山區南京東路５段２３巷９弄１號１樓,臺北市松山區東光里3鄰南京東路五段23巷9弄1號,306296.329,2771711.545
27339693,瑞富國際行銷有限公司,臺北市中山區復興北路４００號２樓,臺北市中山區江寧里23鄰復興北路400號,304880.94,2772720.308
27349025,基業財務顧問股份有限公司,臺北市內湖區行善路５８號２樓,臺北市內湖區湖元里18鄰行善路58號,308108.144,2772203.377
27351627,新榮資產管理股份有限公司,臺北市大安區復興南路1段303號11樓,臺北市大安區仁慈里7鄰復興南路一段303號,304889.577,2769725.46
27352338,宏翔國際有限公司,臺北市大安區基隆路１段１４９號８樓之６,臺北市大安區學府里12鄰基隆路三段149號,304815.264,2767657.213
27352457,百世勳業國際有限公司,臺北市松山區南京東路５段３４７號１樓,臺北市松山區安平里23鄰南京東路五段347號,307285.922,2771607.188
27352576,期謀理財顧問有限公司,臺北市大安區忠孝東路４段１７８之１號１０樓,臺北市大安區建倫里1鄰忠孝東路四段178之1號,305643.711,2770461.202
27353857,銘園國際資產管理股份有限公司,臺北市中山區南京東路1段25號10樓之2,臺北市中山區康樂里1鄰南京東路一段25號,302895.017,2771679.197
27354146,大門神資產管理有限公司,臺北市內湖區民權東路6段180巷6號6樓之18,臺北市內湖區寶湖里13鄰民權東路六段180巷6號,309789.618,2773462.164
27354618,榮發資產管理有限公司,臺北市中山區南京東路１段２５號１１樓,臺北市中山區康樂里1鄰南京東路一段25號,302895.017,2771679.197
27357312,元胤行銷顧問有限公司,臺北市中山區林森北路３９９巷１９號１３樓之２,臺北市中山區聚盛里16鄰林森北路399巷19號,303087.15,2772477.931
27360111,億立購國際有限公司,臺北市南港區忠孝東路６段２３６號２樓,臺北市南港區聯成里6鄰忠孝東路六段236號,309310.173,2771312.02
27360457,安達理財有限公司,臺北市大安區新生南路１段９３號６樓，６樓之１,臺北市大安區民輝里16鄰新生南路一段93號,303792.223,2770471.952
27360668,亞督企業有限公司,臺北市信義區松隆路３３７號１樓,臺北市信義區永吉里1鄰松隆路337號,308493.826,2771272.869
27361110,星威資產管理股份有限公司,臺北市信義區松仁路１０１號１樓,臺北市信義區安康里9鄰松仁路101號,307387.803,2769881.418
27361195,萬國國際行銷顧問有限公司,臺北市大安區信義路4段25號5樓之3,臺北市大安區仁慈里2鄰信義路四段25號,304963.917,2769604.098
27361717,承泰國際行銷有限公司,臺北市大安區復興南路２段３４９號２樓,臺北市大安區臥龍里7鄰復興南路二段349號,304857.787,2768460.976
27362379,固德資產管理顧問股份有限公司,臺北市松山區南京東路4段197號9樓之1,臺北市松山區東勢里14鄰南京東路四段197號,306196.048,2771626.316
27362716,耐久財資產管理股份有限公司,臺北市大同區酒泉街４８號１樓,臺北市大同區至聖里15鄰酒泉街48號,302140.894,2773790.946
27363270,力新資產管理股份有限公司,臺北市松山區敦化南路1段1號8樓,臺北市松山區敦化里1鄰敦化南路一段1號,305424.002,2771170.392
27363285,新創智慧財產管理顧問有限公司,臺北市松山區復興南路1段57號6樓,臺北市松山區中崙里4鄰復興南路一段57號,304900.281,2770903.546
27363855,新利資產管理股份有限公司,臺北市大安區復興南路1段303號11樓,臺北市大安區仁慈里7鄰復興南路一段303號,304889.577,2769725.46
27364545,日升國際資產管理有限公司,臺北市中山區松江路43號10樓之5,臺北市中山區朱園里15鄰松江路43號,303796.433,2771171.52
27365538,富新國際有限公司,臺北市中正區開封街１段１０５號３樓之５,臺北市中正區光復里14鄰開封街一段105號,301475.957,2770972.058
27366760,正貿行興業有限公司,臺北市中山區建國北路２段１４７號１３樓,臺北市中山區江寧里1鄰建國北路二段147號,304215.429,2772706.372
27368839,正鴻資產管理股份有限公司,臺北市中正區羅斯福路１段７號１１樓,臺北市中正區新營里3鄰羅斯福路一段7號,302271.614,2769586.181
27382332,力河資產管理股份有限公司,臺北市大安區新生南路3段2號9樓之4,臺北市大安區龍坡里1鄰新生南路三段2號,303954.774,2768739.365
27443252,寶華國際行銷顧問有限公司,臺北市內湖區環山路１段７９號１樓,臺北市內湖區西湖里14鄰環山路一段79號,307379.553,2775451.248
27459628,金融家理財有限公司,臺北市松山區南京東路５段３４３號６樓之２,臺北市松山區安平里23鄰南京東路五段343號,307274.939,2771608.233
27524661,錢理國際有限公司,臺北市中山區南京西路1之1號6樓,臺北市中山區民安里10鄰南京西路1之1號,302649.929,2771697.985
27526582,新鴻資產管理股份有限公司,臺北市大安區復興南路1段303號11樓,臺北市大安區仁慈里7鄰復興南路一段303號,304889.577,2769725.46
27529069,台信行銷有限公司,臺北市大同區民權西路１３６號６樓之１,臺北市大同區民權里24鄰民權西路136號,302100.237,2772827.324
27529259,台灣歐力士資產管理股份有限公司,臺北市大安區復興南路1段303號11樓,臺北市大安區仁慈里7鄰復興南路一段303號,304889.577,2769725.46
27529693,尼可公關顧問有限公司,臺北市大安區安和路２段５號１０樓之３,臺北市大安區通安里1鄰安和路二段5號,305768.535,2769529.149
27530381,瞻博企劃行銷有限公司,臺北市中山區民權西路２７號４樓之１,臺北市中山區集英里18鄰民權西路27號,302608.387,2772856.188
27531451,翔和資產管理顧問股份有限公司,臺北市大安區復興南路2段179之1號3樓,臺北市大安區群賢里2鄰復興南路二段179之1號,304867.564,2768865.859
27531488,崴得寶科技股份有限公司,臺北市中正區中華路１段２５號１２樓,臺北市中正區光復里14鄰中華路一段25號,301447.806,2770997.483
27532780,歐士特國際開發股份有限公司,臺北市中山區錦州街３號４樓,臺北市中山區聚葉里7鄰錦州街3號,302847.238,2772573.69
27534339,上銀行銷股份有限公司,臺北市大同區鄭州路87號6樓,臺北市大同區建功里16鄰鄭州路87號,301688.698,2771416.925
27534823,德誠科技國際有限公司,臺北市松山區南京東路５段１０６號２樓,臺北市松山區吉祥里13鄰南京東路五段106號,306703.56,2771571.793
27535739,龍炬企業有限公司,臺北市士林區重慶北路４段１１０號,臺北市士林區福順里4鄰重慶北路四段110號,301720.118,2775045.941
27537238,世鎧國際有限公司,臺北市信義區基隆路2段77號2樓,臺北市信義區景聯里4鄰基隆路二段77號,306325.342,2769253.875
27538187,英群資產管理顧問有限公司,臺北市大同區塔城街７號８樓之１,臺北市大同區玉泉里9鄰塔城街7號,301523.985,2771469.707
27540085,銀行家理財有限公司,臺北市松山區忠孝東路５段３４３號６樓之３,找不到指定的門牌地址。,,
27540509,起阜有限公司,臺北市中山區長春路１７２號７樓之６,臺北市中山區中央里4鄰長春路172號,303863.454,2771941.618
27545151,建華資融有限公司,臺北市士林區承德路４段８０巷４號２樓,臺北市士林區承德里5鄰承德路四段80巷4號,302742.193,2774998.939
27546341,台灣標準管理顧問有限公司,臺北市中山區中山北路２段４６號６樓之１,臺北市中山區民安里15鄰中山北路二段46號,302720.202,2772032.033
27546476,鼎益國際行銷有限公司,臺北市中山區復興北路１７２號１０樓,臺北市中山區復華里1鄰復興北路172號,304874.555,2771851.306
27546898,金沅租賃行銷有限公司,臺北市大安區忠孝東路４段２１１號１２樓之２,臺北市大安區建安里20鄰忠孝東路四段211號,305710.916,2770506.62
27550230,京台徵信有限公司,臺北市中山區南京東路１段８６號５樓,臺北市中山區正義里15鄰南京東路一段86號,303034.027,2771631.075
27550772,富盛國際行銷有限公司,臺北市中山區新生北路３段７號６樓之７,臺北市中山區新福里20鄰新生北路三段7號,303268.244,2772902.627
27551435,大時代財富管理顧問有限公司,臺北市中山區民權東路３段３７號１４樓,臺北市中山區下埤里1鄰民權東路三段37號,304718.48,2772815.321
27555072,廿一世紀信用管理股份有限公司,臺北市信義區基隆路1段163號2樓之2,臺北市信義區興雅里6鄰基隆路一段163號,307035.346,2770521.194
27555729,瑞陞國際資產管理股份有限公司,臺北市大安區仁愛路3段136號8樓(802室),臺北市大安區和安里1鄰仁愛路三段136號,304634.836,2770041.732
27555946,儲祿企業股份有限公司,臺北市大安區敦化南路２段４０號７樓,臺北市大安區住安里20鄰敦化南路二段40號,305339.657,2769386.339
27556282,行家財務管理行銷股份有限公司,臺北市中山區松江路４３號６樓之２,臺北市中山區朱園里15鄰松江路43號,303796.433,2771171.52
27557022,萊得利股份有限公司,臺北市士林區社中街４００號,臺北市士林區永倫里15鄰社中街400號,300742.982,2776077.887
27557091,新昌資產管理股份有限公司,臺北市大安區復興南路1段303號11樓,臺北市大安區仁慈里7鄰復興南路一段303號,304889.577,2769725.46
27560574,廣達行銷有限公司,臺北市中正區水源路１２３號３樓,臺北市中正區網溪里5鄰水源路123號,302258.483,2768261.686
27561406,富揚國際行銷有限公司,臺北市中山區民生西路16號5樓之2,臺北市中山區民安里21鄰民生西路16號,302673.764,2772268.828
27565043,富陽國際行銷有限公司,臺北市南港區成福路１８０巷３號１樓,臺北市南港區百福里22鄰成福路180巷3號,309301.541,2770488.424
27568169,弘富行銷有限公司,臺北市大同區重慶北路２段１０４號２樓,臺北市大同區延平里17鄰重慶北路二段104號,301816.626,2772230.15
27568843,冠昕數位科技有限公司,臺北市中山區中山北路２段１３７巷３７號２樓,臺北市中山區聚葉里10鄰中山北路二段137巷37號,302954.283,2772723.723
27569202,連豐資產管理股份有限公司,臺北市中山區建國北路２段３巷１５號,臺北市中山區復華里14鄰建國北路二段3巷15號,304249.285,2771709.009
27570593,良乙國際有限公司,臺北市中正區中華路１段５９號１０樓,臺北市中正區建國里6鄰中華路一段59號,301314.298,2770452.282
27572635,群達開發資融有限公司,臺北市中正區中華路１段５９號７樓,臺北市中正區建國里6鄰中華路一段59號,301314.298,2770452.282
27574697,智能行銷管理顧問有限公司,臺北市松山區復興北路１５號５樓之１,臺北市松山區中正里14鄰復興北路15號,304909.424,2771291.908
27576421,聯強資融有限公司,臺北市中正區忠孝西路１段７２號９樓之１１,臺北市中正區黎明里5鄰忠孝西路一段72號,301870.158,2771062.744
27664825,譽誠理財有限公司,臺北市萬華區長沙街２段５１號２樓之１,臺北市萬華區新起里16鄰長沙街二段51號,301030.69,2770383.957
27703334,誠新全球投資控股股份有限公司,臺北市松山區南京東路3段260號4樓,臺北市松山區中正里21鄰南京東路三段260號,304980.669,2771607.136
27713608,捷鵬財信資產管理股份有限公司,臺北市文山區景興路222號4樓,臺北市文山區景行里21鄰景興路222號,304843.373,2764901.692
27713656,溢而富企業有限公司,臺北市萬華區廣州街68號,臺北市萬華區福音里14鄰廣州街68號,300765.812,2769913.469
27715726,展欣財富管理股份有限公司,臺北市大安區信義路３段１７８號５樓,臺北市大安區龍圖里7鄰信義路三段178號,304722.073,2769564.401
27716289,天行寰宇國際有限公司,臺北市大安區安和路２段７號４樓,臺北市大安區通安里1鄰安和路二段7號,305768.47,2769520.638
27716393,茂新資產管理股份有限公司,臺北市中山區林森北路575號2樓之1,臺北市中山區晴光里6鄰林森北路575號,303046.383,2773090.231
